,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
476,What is the charge associated with replacing a REAL ID by mail? ,"You should include a money order or check for $17.50 made payable to ""Commissioner of Motor Vehicles"". ",(iii),include an additional note and clearly print the alternate address.  Don t write the alternate address on form MV-44.  The mailing address you write on form MV-44 must be the address that is listed on your photo document and your DMV record. ,,0.0,0.0,0.0,(iii),0.0,0.0,0.0,$17.50,0.0,0.0,0.2402811414134754,0.0456496931223525,0.55636793,0.46074855
477,What is the address for replacing a REAL ID by mail? ,"If you would like to accomplish that by mail, you can send your request and check or money order to NYS Department of Motor Vehicles, 207 Genesee Street, Suite 6, Utica, NY 13501-2874.",DMV,"Please submit  a completed Application for Permit ,  Driver License or Non - Driver ID Card PDF [5] MV-44 ","If you plan on traveling 
We recommend you come to the DMV now to get an Enhanced or REAL ID, and avoid a second office visit later.",0.0,0.0,0.0,yes,0.1,0.0833333333333333,0.125,yes,0.0168640617139681,0.005890980314567,0.537284965911771,0.0954120756313892,0.6262033,0.5720763
478,What forms of payment were acceptable for paying for the replacement of my REAL ID by mail? ,"If requesting by mail, you can include a check or money order. ",Enhanced or REAL ID,include an additional note and clearly print the alternate address.  Don t write the alternate address on form MV-44.  The mailing address you write on form MV-44 must be the address that is listed on your photo document and your DMV record. ,"Replace at an office and get an Enhanced or REAL ID
You don't have to get an Enhanced or REAL ID.",0.1333333333333333,0.25,0.0909090909090909,no,0.0727272727272727,0.1111111111111111,0.054054054054054,yes,0.0214009745013526,0.0071341916030453,0.0975422665513578,0.0242008527674717,0.61090845,0.54013944
479,What forms of payment would be accepted if I went to the DMV? ,"If you went to the DMV, you could pay by check or money order or you could pay using an American Express card, Discover card, MasterCard, MasterCard debit card, VISA Card, or Visa debit card. ",credit / debit card or a check or money order,Your expiration date and ID number will not change when your replace your document. ,"If you apply by mail or at a DMV office , you can pay by credit / debit card or a check or money order made out to Commissioner of Motor Vehicles.",0.2926829268292683,0.75,0.1818181818181818,yes,0.0,0.0,0.0,yes,0.0145595666025527,0.0051616430859715,0.0444822016822598,0.0130410591114234,0.64220226,0.52181983
480,How do I request to update to the REAL ID if I have just moved to a new address and need to replace my licenses anyway? ,"If you have recently moved, you need to first change your address and then order the replacement card.",You can request to update to the REAL ID at an office and get an Enhanced or REAL ID.,include an additional note and clearly print the alternate address.  Don t write the alternate address on form MV-44.  The mailing address you write on form MV-44 must be the address that is listed on your photo document and your DMV record. ,"Replace at an office and get an Enhanced or REAL ID
You don't have to get an Enhanced or REAL ID.",0.1818181818181818,0.1875,0.1764705882352941,no,0.0727272727272727,0.1111111111111111,0.054054054054054,no,0.0214009745013526,0.0071341916030453,0.0244494626592121,0.0079823314603931,0.61090845,0.6668798
481,How can i replace my license or permit?,"Before you decide to have a replacement of your license or permit, you first need to satisfy the conditions for replacement. Did you just update your address? or did your license or permit were stolen, destroyed or lost?","You can replace your license or permit including commercial and enhanced if it was lost, stolen or destroyed, or after you update your address.","You can replace your license or permit including commercial and enhanced if it was lost, stolen or destroyed, or after you update your address.  You can't replace your document if it is expired. ","Replace license or permit[1]
You can replace your license or permit including commercial and enhanced if it was lost, stolen or destroyed, or after you update your address.",0.3333333333333333,0.4166666666666667,0.2777777777777778,yes,0.6557377049180327,0.7142857142857143,0.6060606060606061,yes,0.0127881133657627,0.0046413180884196,0.0150490796467964,0.005319091408622,0.6104411,0.7034714
482,No. I am turning 21 soon.,"If you are turning 21 soon, you can order within 40 days of your birthday date.",No,order within 40 days of your birthday. ,,0.0,0.0,0.0,it is not possible to tell,0.0,0.0,0.0,no,0.0,0.0,0.5,0.067544361420347,0.55636793,0.5237762
483,"However, i am currently abroad. Can i mail my application?","Yes. You can mail it with a completed Application for Permit, driver license and payment of $ 17.50. Remember to send also pre - addressed priority mail return envelope to help ensure we send your license to the correct address.",No,We also recommend that you send us a pre - addressed priority mail return envelope with your application this will help ensure that we send your license to the correct address. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.5,0.067544361420347,0.55636793,0.5237762
484,"So does that means, i will get my document through mail?",Yes. We will mail it to the current mailing address that we have. This is also to verify your change of address when needed.,Yes,"We will mail it to the mailing address currently on our records or an alternate address you provide.  6 To verify or change your address ,  see Address Change [7]. ",,0.0833333333333333,1.0,0.0434782608695652,it is not possible to tell,0.0,0.0,0.0,Yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.55636793,0.54728603
485,I need the address for mailing,Do you need to update your own address?,Yes,"

Updating address 
",,0.0,0.0,0.0,No,0.0,0.0,0.0,yes,0.0,0.0,0.4854917717073234,0.0862145427090973,0.55636793,0.54728603
486,No,Do you need to provide a temporary address?,No,"

Temporary address 
",,0.0,0.0,0.0,no,0.0,0.0,0.0,No,0.0,0.0,0.5,0.067544361420347,0.55636793,0.5237762
487,Yes,You can provide a temporary addresss when you order by mail or at a DMV office.,No,"When you order by mail or at a DMV office [8], ",,0.0,0.0,0.0,No,0.0,0.0,0.0,No,0.0,0.0,0.5,0.067544361420347,0.55636793,0.5237762
488,What action do I follow if I am self-certified to driving types NI & NA?,"To confirm that you are self-certified to driving types NI & NA, you should have a medical certification status of either ""Certified"" or ""Not Certified""",I follow the medical certification data,"you will have a medical certification status of either "" Certified "" or "" Not Certified.  you will have a medical certification status of "" Not Required "". ","you will have a medical certification status of "" Not Required "".",0.1428571428571428,0.4,0.0869565217391304,no,0.6,1.0,0.4285714285714285,Yes,0.0344521239673586,0.0107651100596327,0.0514628911681647,0.0147007617334666,0.5364399,0.46738648
489,"I received my Medical Examiner's Certificate back in the mail from the DMV along with a rejection letter, why is this?",The rejection letter explains why this was returned to you,"The rejection letter indicates why the Medical Examiner s Certificate is being returned to you. If information was incorrect, missing or illegible, you must contact your physician to have the form amended or another form completed.",The rejection letter indicates why the Medical Examiner s Certificate is being returned to you. ,"If information was incorrect, missing or illegible , you must contact your physician to have the form amended or another form completed.",0.3333333333333333,0.2121212121212121,0.7777777777777778,yes,0.1212121212121212,0.1,0.1538461538461538,no,0.0158279885630783,0.0055534419925332,0.0091846091436108,0.003471773383298,0.6838352,0.6094366
490,"What can I do if my CDL gets downgraded because of my ""not certified"" medical status?","In this instance, you will need to attend your local DMV office to upgrade your license back to a CDL",Visit a local DMV office,you will need to visit a local DMV office to upgrade your license back to a CDL. ,"If your CDL was downgraded because of your "" not certified "" medical status , you will need to visit a local DMV office to upgrade your license back to a
CDL.",0.2608695652173913,0.75,0.1578947368421052,yes,0.6190476190476191,0.4814814814814814,0.8666666666666667,yes,0.0144962721869842,0.0051981053469672,0.0817226776734007,0.0212661569525555,0.8894411,0.680869
491,"Hi, i'm need to know how i can do self- certify?",Sure. Are you a commercial driver or you are trying to self-certify to a non-excepted driving type NA or NI?,New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform,"

1. Why do I have to self-certify? 
",New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform.,0.2380952380952381,0.2083333333333333,0.2777777777777778,it is not possible to tell,0.064516129032258,0.0416666666666666,0.1428571428571428,no,0.0125590402275132,0.0045115650933084,0.0135274854873582,0.0048551010576913,0.66629183,0.6452264
492,"No, i'm not any of those.","Ok. Please, can you tell me from the following, which are you trying to self-certify: Non-Excepted Interstate, Non-Excepted Intrastate, Excepted Interstate or Excepted Intrastate?",I am not a licensed driver.,"

2. What are the self-certification driving types? 
","For example I am retired, not working, etc.",0.0,0.0,0.0,no,0.0,0.0,0.0,No,0.0457919875866244,0.0133156982288275,0.0750088649236307,0.0199803231446457,0.46274245,0.6194811
493,I'm going to apply for the NI certify. Can you tell me what i need to know about it?,"Well, if you are going for Non-Excepted Interstate, that would mean that you are in for commercial driving operations, being able to go across state lines. Also, you are required to meet the requirements from Federal Medical.","You should certify to the type of driving in which you operate or expect to operate, and your CDL will have the restrictions for that driving type. Remember, your certification can be changed anytime at a local DMV office through a license amendment transaction. NOTE: If you are capable of obtaining a Medical Examiner s Certificate, then the NI driving type will allow for the broadest commercial operation capability with no license restrictions applied.","Non - Excepted Interstate NI :  Commercial driving operation is permitted across state lines ,  and you are required to meet the Federal medical requirements ","NOTE: If you are capable of obtaining a Medical Examiner s Certificate , then the NI driving type will allow for the broadest commercial operation capability with no license restrictions applied.",0.1941747572815534,0.1492537313432835,0.2777777777777778,It's impossible to say,0.2916666666666667,0.2592592592592592,0.3333333333333333,no,0.0116248209268586,0.0042937862579415,0.0050862457457684,0.0020972618748264,0.5545552,0.6880856
494,"Right ,right. Well, thanks. Um, and what about changing my driving type?. I mean, if i want to change my self-certification, i can do it via online?","Sorry, but no. For that kind of request, you'll have to go to an DMV office.","No, you must go into a DMV office.",you must go into a DMV office. ,"No , you must go into a DMV office.",0.3636363636363636,0.5714285714285714,0.2666666666666666,no,0.923076923076923,0.8571428571428571,1.0,no,0.0601569611875525,0.0168424203585062,0.0619673163299847,0.0172549827979946,0.72365236,0.7307973
495,"Oh, ok, that's a boomer. Fine, one more question. A little ago i sent to you my medical examiner's certificate and yesterday i received it back in my mail with a rejection letter, why's that?",You can find the rejection details by reading the letter. It's all explained in there.,"I received my Medical Examiner s Certificate back in my mail with a rejection letter, why's that?",The rejection letter indicates why the Medical Examiner s Certificate is being returned to you. ,Why did I receive my Medical Examiner s Certificate back in the mail with a rejection letter?,0.2068965517241379,0.1875,0.2307692307692307,yes,0.5,0.4666666666666667,0.5384615384615384,It's impossible to say,0.0237401347560958,0.0078619685511354,0.0219721685670066,0.0073246038623861,0.48860595,0.46741
496,"Yeah, hi, i'm looking for some info on self- certification.",Are you going to self-certify?,I'm looking for some info on self- certification.,"

1. Why do I have to self-certify? 
",Why do I have to self-certify?,0.0,0.0,0.0,yes,0.923076923076923,1.0,0.8571428571428571,yes,0.0714066675402469,0.0194146478926313,0.0393598128024615,0.0117153339733037,0.5638814,0.52210397
497,"Yes, i want to do that.",That's ok. You'll be complying with the new federal regulations that require from all commercial drivers to certify to DMV the type of drive they are performing.,i want to change my driving type.,New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform.  Drivers that self - certify to a non - excepted driving type NA or NI are also required to submit a copy of their USDOT Medical Examiner s Certificate. ,Can I change my self-certification driving type online?,0.125,0.2857142857142857,0.08,yes,0.0701754385964912,0.25,0.0408163265306122,it is not possible to tell,0.039926102567068,0.0121259520753253,0.0638900515137271,0.0176902824332123,0.6309374,0.59346193
498,"Ok, thanks. In that regard, my CDL was recently downgraded because that lack of certification in my medical situation, can i have it back as it was before?","Yes, you can. You'll need to visit a local DMV office in order to upgrade back.",Yes,you will need to visit a local DMV office to upgrade your license back to a CDL. ,,0.125,1.0,0.0666666666666666,no,0.0,0.0,0.0,Yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.5165237,0.48965707
499,"Got it. Um, i was told i need to be signed up into DMV's page to check my certification status, is that correct?","Well, it certainly will make your process more easy for you. Being signed up, you'll just need to go to License Status section, so you can determine how is it going with youe self-certification driving type, medical certification status and medical certification expiration date.",yes,""" you can look under "" License Status "" to determine your self - certification driving type, medical certification status and medical certificate expiration date. ",,0.0,0.0,0.0,no,0.0,0.0,0.0,It's impossible to say,0.0,0.0,0.537284965911771,0.0954120756313892,0.5165237,0.4879328
500,"Ah, certainly sounds great. I'll sign up later. Other thing, i'm not so good with dates, is any way you can remind me when some of my documents is about to expire?","No problem. DMV take care about that, sending you reminders about your CDL and medical certifications status and related information, including expiration dates.","I'm not so good with dates, is there any way you can remind me when some of my documents is about to expire?",DMV sends reminders to CDL and CLP holders who have registered to receive email and/or text reminders about the status of their medical certifications [2] and medical variances [3]. ,Will you send me a reminder when my Medical Examiner s Certificate or my medical variance is going to expire?,0.1304347826086956,0.1304347826086956,0.1304347826086956,yes,0.0851063829787234,0.1052631578947368,0.0714285714285714,Yes,0.0200073946118026,0.0067908076382612,0.0199604595208979,0.0067653355027472,0.70439315,0.6843395
501,"Great. what i need to do or where to go for sign up for those reminders, please?",You just need to make use of the Get mail and/or text reminders option in your DMV profile.,Get email and/or text reminders,go to Get email and/or text reminders [4]. ,"To register to receive these reminders , go to Get email
and/or text reminders [4].",0.3636363636363636,0.8,0.2352941176470588,yes,0.7272727272727273,0.5714285714285714,1.0,yes,0.0257124662654557,0.0083627577568255,0.0650821894420562,0.0178069515891174,0.7031653,0.521595
502,"Yes, good afternoon. I need some guidance in self-certification, please.",No problem. Are you aware why you have to self-certify?,I need some guidance in self-certification.,"

1. Why do I have to self-certify? 
",Why do I have to self-certify?,0.0,0.0,0.0,yes,0.923076923076923,1.0,0.8571428571428571,no,0.0714066675402469,0.0194146478926313,0.0465886686788026,0.0135473624471144,0.566957,0.5760561
503,"Yes, i think i know what is it about.","Just in case you don't have all the information, let me fill in for you. New federal regulations require from all commercial drivers to certify to DMV the type of driving they perform or expect to perform. From there the necessity of self certify.",NA or NI,New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform.  Drivers that self - certify to a non - excepted driving type NA or NI are also required to submit a copy of their USDOT Medical Examiner s Certificate. ,"Drivers that self - certify to a non - excepted driving type NA or NI are also required
to submit a copy of their USDOT Medical Examiner s Certificate.",0.0454545454545454,0.3333333333333333,0.024390243902439,yes,0.6486486486486486,0.96,0.4897959183673469,It's impossible to say,0.0163030090517665,0.0058079828344929,0.1964073254502565,0.0404459664687739,0.6570536,0.44881213
504,"Yeah, i know. I tried to do it already but i receive my medical examiner certificate back in my mail some days ago. That's why i wanted to ask here what happened.",You can find rejection's cause by reading the letter throughly.,Is there anything wrong with the medical examiner's certificate?,The rejection letter indicates why the Medical Examiner s Certificate is being returned to you. ,The rejection letter indicates why the Medical Examiner s Certificate is being returned to you.,0.0,0.0,0.0,no,1.0,1.0,1.0,yes,0.024186689975087,0.0080366277006799,0.0321062204694476,0.0100060289524736,0.5842587,0.6153836
505,Can you tell me what advantage i get sign in up for MyDMV?,"Sure. It can give you more control about your doings for check your certificate status, just checking under License Status.","I can look under "" License Status "" to determine your self - certification driving type, medical certification status and medical certificate expiration date.",""" you can look under "" License Status "" to determine your self - certification driving type, medical certification status and medical certificate expiration date. ","If you are signed up for MyDMV or sign up at go to MyDMV [5] at the DMV website and use the service called "" My License Status, Renewal and Replacement , "" you can look under "" License Status "" to determine your self - certification driving type,
medical certification status and medical certificate expiration date.",0.2926829268292683,0.2857142857142857,0.3,yes,0.5142857142857143,0.3673469387755102,0.8571428571428571,Yes,0.0072308166481243,0.0028479118309995,0.0140756417344211,0.0050472747488408,0.7232858,0.8116611
506,"Umm, is there any way to receive reminders for this type of procedures?","Yes, there is. Use MyDMV and go to Get Mail and / or text reminders.",Yes,go to Get email and/or text reminders [4]. ,"Yes , DMV sends reminders to CDL and CLP holders who have registered to receive email and/or text reminders about the status of their medical certifications [2] and medical variances [3].",0.1333333333333333,1.0,0.0714285714285714,yes,0.2702702702702703,0.1724137931034483,0.625,yes,0.0110592622035689,0.0040612049535087,0.537284965911771,0.0954120756313892,0.989867,0.55499935
507,I need more info on self-certification,Do you need to self-certify?,What is self-certification?,"

1. Why do I have to self-certify? 
",Why do I have to self-certify?,0.0,0.0,0.0,no,0.923076923076923,1.0,0.8571428571428571,yes,0.0714066675402469,0.0194146478926313,0.0723728402702922,0.01927815781466,0.566957,0.50084776
508,No,Do you want to know the self-certification driving types?,No,"

2. What are the self-certification driving types? 
",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.5,0.067544361420347,0.5748344,0.53898525
509,No,Do you want to know what happens if your driving type changes?,No,"

3. What if my driving type changes? 
",,0.0,0.0,0.0,no,0.0,0.0,0.0,No,0.0,0.0,0.5,0.067544361420347,0.5748344,0.53898525
510,Yes,If your driving type changes you must go into your local DMV office to change your self - certification driving type and have your license amended to add or delete the appropriate restrictions,Yes,"If your driving type changes , ",,0.0,0.0,0.0,Yes,0.0,0.0,0.0,Yes,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5356304,0.51211715
511,What do I do next if my driving type changes?," You must go into your local DMV office to change your self - certification driving type and have your license amended to add or delete the appropriate restrictions. A transaction fee will apply, if you are self - certifying to a non - excepted driving type NA or NI",change your driving type,you must go into your local DMV office to change your self - certification driving type and have your license amended to add or delete the appropriate restrictions.  A transaction fee will apply.  If you are self - certifying to a non - excepted driving type NA or NI ,What if my driving type changes?,0.1702127659574468,1.0,0.0930232558139534,yes,0.1224489795918367,0.5,0.0697674418604651,Yes,0.0650004710673581,0.0178928121079699,0.0860769253317816,0.0223992342910574,0.9716857,0.81234425
512,When will I know if the DMV has received my self-certification?,"DMV is entering commercial driver self - certification and medical certification data daily, however due to the volume of responses it could take a period of time for a driver record to be fully updated",When you are signed up for MyDMV,"DMV is entering commercial driver self - certification and medical certification data daily, as soon as possible.  However ,  due to the volume of responses it could take a period of time for a driver record to be fully updated. ","If you are signed up for MyDMV or sign up at go to MyDMV [5] at the DMV website and use the service called "" My License Status, Renewal and Replacement , "" you can look under "" License Status "" to determine your self - certification driving type,",0.0526315789473684,0.1428571428571428,0.032258064516129,yes,0.1578947368421052,0.1463414634146341,0.1714285714285714,no,0.0093795710303496,0.0035754466029181,0.0659359700599875,0.0181503288217329,0.7196537,0.6345479
513,"What happens if my CDL was downgraded because of your "" not certified "" medical status",You will need to visit a local DMV office to upgrade your license back to a CDL,You will need to visit a local DMV office to upgrade your license back to a CDL.,you will need to visit a local DMV office to upgrade your license back to a CDL. ,"If your CDL was downgraded because of your "" not certified "" medical status , you will need to visit a local DMV office to upgrade your license back to a
CDL.",0.8666666666666667,0.8666666666666667,0.8666666666666667,yes,0.6190476190476191,0.4814814814814814,0.8666666666666667,yes,0.0144962721869842,0.0051981053469672,0.0287650758833744,0.009300345926944,0.6130123,0.7673265
514,Do I need a medical examiners certificate?, If you expect to operate in an excepted driving type EA or EI then a Medical Examiner s Certificate is not required. You will need to have the appropriate restrictions added to your driver s license A3 and/or K,No,You will need to have the appropriate restrictions added to your driver s license A3 and/or K. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,No,0.0,0.0,0.5,0.067544361420347,0.5356304,0.49978927
515,"i'd like to learn more about self-certification
","sure, what would you like to know?
",what is self-certification,"

1. Why do I have to self-certify? 
",,0.2,0.3333333333333333,0.1428571428571428,it's impossible to say,0.0,0.0,0.0,self-certification,0.0,0.0,0.0737514944404804,0.0194999127183774,0.5356304,0.5691998
516,why do i have to self-certify?,there are many different types of reasons you need to self certify. what would you like to know?,New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform,"

2. What are the self-certification driving types? 
",New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform.,0.1428571428571428,0.125,0.1666666666666666,it is not possible to tell,0.0666666666666666,0.0416666666666666,0.1666666666666666,it is not possible to tell,0.0131103672105978,0.0047096174545417,0.0131932154060881,0.0047351293876684,0.6443718,0.7577832
517,I just want to know why i have to self certify. could you explain it a little bit more,there are many different types of self-certification driving. would you like to know the types?,New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform. Drivers that self - certify to a non - excepted driving type NA or NI are also required,"

3. What if my driving type changes? 
",New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform.,0.1509433962264151,0.1025641025641025,0.2857142857142857,it is not possible to tell,0.1290322580645161,0.0833333333333333,0.2857142857142857,it is not possible to tell,0.0129343492098197,0.0046463867733974,0.0088572336942698,0.0033799737744968,0.6443718,0.7661587
518,"yes please, what if my driving type changes?",if your driving type changes you must go to you local DMV to change it ,certification,"If your driving type changes , ","If your driving type changes , you must go into your local DMV office to change your self - certification driving type and have your license amended to add or delete the appropriate restrictions.",0.0,0.0,0.0,yes,0.2777777777777777,0.1612903225806451,1.0,yes,0.0108868047346711,0.0040211899053533,0.1417246745612901,0.0324315649679068,0.7996486,0.5560143
519,I want more info on self-certification?,Do you want to self-certify?,Yes,"

1. Why do I have to self-certify? 
",,0.0,0.0,0.0,Yes,0.0,0.0,0.0,yes,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5356304,0.51211715
520,Yes,New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform. Drivers that self - certify to a non - excepted driving type NA or NI are also required to submit a copy of their USDOT Medical Examiner s Certificate,Yes,New federal regulations require all commercial drivers to certify to the Department of Motor Vehicles DMV the type of driving they perform or expect to perform.  Drivers that self - certify to a non - excepted driving type NA or NI are also required to submit a copy of their USDOT Medical Examiner s Certificate. ,,0.0,0.0,0.0,Yes,0.0,0.0,0.0,Yes,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5261998,0.5316063
521,Do I need to provide a Medical Examiner s Certificate if I work for the school system?,Do you operate in an excepted operation such as a school for a private service?,no,"If you operate or expect to operate in an excepted operation such as school operation for a private service , ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.5946035575013605,0.080324235179392,0.5261998,0.52314395
522,Yes,You can choose EI instead of Medical Examiners Cerificate in that case,Yes,you can choose EI. ,,0.0,0.0,0.0,Yes,0.0,0.0,0.0,No,0.0,0.0,0.537284965911771,0.0954120756313892,0.5261998,0.5316063
523,Does it include field trips?,"School operation is defined as "" school to home / home to school "" operation and includes interstate operation for school operation only. This does not include field trips. Only applicants employed by a municipality can drive for out - of - state field trips",No,"School operation is defined as "" school to home / home to school "" operation and includes interstate operation for school operation only.  This does not include field trips.  Only applicants employed by a municipality can drive for out - of - state field trips. ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.5,0.067544361420347,0.5261998,0.51407456
524,What driving type should I certify to if I have a valid DOT medical examiners certifcate?,ou should certify to the type of driving in which you operate or expect to operate and your CDL will have the restrictions for that driving type,DOT Medical Examiner s Certificate,"You should certify to the type of driving in which you operate or expect to operate ,  and your CDL will have the restrictions for that driving type. ","I am eligible for an excepted operation, but I have a valid DOT Medical Examiner s Certificate.",0.0,0.0,0.0,yes,0.1,0.1333333333333333,0.08,yes,0.0232363257286682,0.0077208456058016,0.0592062257397318,0.0164861489439543,0.71807885,0.70237243
525,"I would not want to commit a driver Violation Point System, so I would like to know what it is.",This system is for the state of New York to identify high-risk drivers. The DMV assigns points to these drivers each time they commit certain infractions.,"The DMV assigns points for certain traffic violations. If you get 11 points in an 18-month period, your driver license may",The Driver Violation Point System gives the New York State DMV a way to identify and take action against high risk drivers.  The DMV assigns points for certain traffic violations. ,"If you get 11 points in an 18-month period , your driver license may",0.2325581395348837,0.2631578947368421,0.2083333333333333,it is not possible to tell,0.1052631578947368,0.1666666666666666,0.0769230769230769,no,0.0310476875582437,0.0097746674248779,0.0182549749359058,0.0063025403892315,0.53281736,0.586117
526,"I'm not sure how many points I have, how are those points calculated?","You must be convicted of the traffic violation before points are added to your driving record. Your point total is calculated based on the date of the violation , not the date of the conviction. The points for violations that all occurred within the last 18 months are added to calculate your point total.",based on the date of the violation,"you must be convicted of the traffic violation before points are added to your driving record  your point total is calculated based on the date of the violation, not the date of the conviction  the points for violations that all occurred within the last 18 months are added to calculate your point total 2 ","How your point total is calculated
you must be convicted of the traffic violation before points are added to your driving record your point total is calculated based on the date of the violation, not the date of the conviction the points for violations that all occurred within the",0.196078431372549,1.0,0.108695652173913,"your point total is calculated based on the date of the violation, not the date of the conviction",0.6741573033707866,0.7142857142857143,0.6382978723404256,yes,0.0078142668949865,0.0030314151571002,0.0581937803978982,0.0162042305393518,0.56771517,0.47923735
527,Are there any violations that I could commit that are not worthy of points?,"Yes... bicycle violations, pedestrian violations and parking violations.","Points are not assigned for the following violations any bicycle violation any pedestrian violation any parking violation any violation related to unregistered, unlicensed or uninsured operation any violation related to motor vehicle inspection, vehicle weights or dimensions or vehicle equipment other",any bicycle violation  any pedestrian violation  any parking violation ,"Number of points assigned for common traffic violations
Points are not assigned for the following violations
any bicycle violation any pedestrian violation any parking violation any violation related to unregistered, unlicensed or uninsured operation any violation related to motor vehicle inspection, vehicle weights or dimensions or vehicle equipment other",0.1666666666666666,0.1,0.5,yes,0.1754385964912281,0.1041666666666666,0.5555555555555556,yes,0.0057656338584113,0.0023070167564555,0.0069304748393074,0.0027137877148891,0.5564775,0.57146364
528,What happens if I am in New York and receive more than 6 points in 18 months?,You must pay a Driver Responsibility Assessment fee.,your driver license may be suspended,you must pay a Driver Responsibility Assessment fee [2]. ,"If you get 11 points in an 18-month period , your driver license may
be suspended.",0.1538461538461538,0.1666666666666666,0.1428571428571428,yes,0.1818181818181818,0.1428571428571428,0.25,it is not possible to tell,0.025352304862139,0.0082295896183043,0.0558450679919125,0.0157177995362345,0.5159837,0.5282491
529,"A few months ago I was in another country and was convicted of a traffic violation, will I have problems here for that?","No, unless the violation you committed was in Ontario or Quebec.",New York State,"points are not added to your New York State driving record, unless the violation occurred in Ontario or Quebec. ","New York State has a reciprocal agreement with Quebec and
Ontario.",0.0,0.0,0.0,yes,0.3571428571428571,0.5,0.2777777777777778,no,0.0342720199328343,0.0107362280558577,0.1271824917276967,0.0295750364634653,0.5105546,0.45795304
530,"Good morning. I heard about some driver points the other day, do you have any info about it?",Good morning. You are talking about the Driver Violation Point System. It's a system that allows the NYS DMV to identify high risk drivers and take pertinent actions against them. Works on an assigned points basis for certain traffic violations.,yes,The Driver Violation Point System gives the New York State DMV a way to identify and take action against high risk drivers.  The DMV assigns points for certain traffic violations. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.54347545,0.5525617
531,"How i don't get points, by the way?","Well, you won't get any points in case of any of the following: any bicycle violation, any pedestrian violation or any parking violation.","Points are not assigned for the following violations: any bicycle violation any pedestrian violation any parking violation any violation related to unregistered, unlicensed or uninsured operation any violation related to motor vehicle inspection, vehicle weights or dimensions or vehicle equipment other",any bicycle violation  any pedestrian violation  any parking violation ,"Number of points assigned for common traffic violations
Points are not assigned for the following violations
any bicycle violation any pedestrian violation any parking violation any violation related to unregistered, unlicensed or uninsured operation any violation related to motor vehicle inspection, vehicle weights or dimensions or vehicle equipment other",0.2580645161290322,0.2,0.3636363636363636,yes,0.1754385964912281,0.1041666666666666,0.5555555555555556,yes,0.0057656338584113,0.0023070167564555,0.0073229848648727,0.0028687052536167,0.72876436,0.6914345
532,"Ok, got it. Uh, and what happens if i'm out of NYS?","If the violation occurs outside NYS, your driving record won't be affected by the violation, because it's outside NYS jurisdiction. Only exception is, if the violation happens to be in Ontario or Quebec.",points are not added to your New York State driving record,"points are not added to your New York State driving record, unless the violation occurred in Ontario or Quebec. ","Out-of-state convictions
If you are convicted of a traffic violation in another state or country , points are not added to your New York State driving record, unless the violation occurred in Ontario or Quebec.",0.1951219512195122,0.3636363636363636,0.1333333333333333,yes,0.72,0.5625,1.0,yes,0.0109932841909052,0.0041021013308188,0.0369426275500881,0.0113227436609995,0.73516905,0.6691423
