question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
What if i do not have any Driver ID proof of identity?,You can still proceed using other kinds of proof which is Non - Driver ID proof.,other kinds of proof,"[{'sp_id': '79', 'label': 'solution'}]","both identity and age. If you don t have a New York State Driver License, Learner Permit, or Non - Driver ID , you can provide other kinds of proof [7].",Replace a title certificate#1_0,ab100fe79c38824adbc1197afb6e194d
Is it possible change the address on my title record online?,"No. It is not possible. To update this, you need to contact Title Services Bureau at 1 - 518 - 486 - 4714.",No,"[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]","We mail your new title to the current address on your title record. If the registration for your vehicle is in your name , you can first change your address online [2] and then replace your title. If you have allowed someone else to register your vehicle , you cannot change the address on your title record online. Please contact the Title Services Bureau at 1 - 518 - 486 - 4714 to update the address on your title. Note: If you file a request with the US Postal Service USPS to forward mail ,",Replace a title certificate#1_0,ab100fe79c38824adbc1197afb6e194d
How do I replace a title?,You can apply at a DMV office.,You can first change your address online,"[{'sp_id': '2', 'label': 'precondition'}]","We mail your new title to the current address on your title record. If the registration for your vehicle is in your name , you can first change your address online [2] and then replace your title. If you have allowed someone else to register your vehicle , you cannot change the address on your title record online. Please contact the Title Services Bureau at 1 - 518 - 486 - 4714 to update the address on your title. Note: If you file a request with the US Postal Service USPS to forward mail ,",Replace a title certificate#1_0,a759ee2a47940917d15c42ed44a2304e
Will I get a new one while there.,"No, we mail them to you.",no,"[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]","You will not get your new title at the DMV 
When you apply for a replacement title at a DMV office , you will NOT be issued the replacement title while there. All title certificates are printed in a secure facility in Albany and are mailed to the owner. For this reason , the fastest and easiest way to apply for a replacement title is to do it online.",Replace a title certificate#1_0,a759ee2a47940917d15c42ed44a2304e
Where will you mail them to.,To the address on file. You can replace them online.,the address on the title record,"[{'sp_id': '42', 'label': 'solution'}]",We mail to the address on the title record,Replace a title certificate#1_0,a759ee2a47940917d15c42ed44a2304e
So i can do it at the DMV also?,Yes but the fastest way to do it is online.,no,"[{'sp_id': '64', 'label': 'solution'}, {'sp_id': '65', 'label': 'solution'}, {'sp_id': '67', 'label': 'solution'}]","Replace a title certificate[1] 
When you apply for a replacement title at a DMV office , we will NOT hand you a new title while you are there. We print all title certificates in a secure facility in Albany and mail them to the vehicle owner.",Replace a title certificate#1_0,a759ee2a47940917d15c42ed44a2304e
How do I apply for a title only?,Use the PDF file and follow instructions carefully.,a title certificate application,"[{'sp_id': '69', 'label': 'solution'}, {'sp_id': '70', 'label': 'solution'}]",Apply for a title certificate only,Replace a title certificate#1_0,a759ee2a47940917d15c42ed44a2304e
Can I have them forwarded to a new address?,There is no guarantee the DMV will forward them. Please contact them with updated info.,no guarantee,"[{'sp_id': '40', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]",there is no guarantee that the USPS will forward your DMV documents to the new address. Please make certain your contact information with the DMV is up to date. Replace a title certificate online [3 ],Replace a title certificate#1_0,a759ee2a47940917d15c42ed44a2304e
Where are certificates printed?,In a secure facility in Albany.,Albany,"[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]","Replace a title certificate[1] 
When you apply for a replacement title at a DMV office , we will NOT hand you a new title while you are there. We print all title certificates in a secure facility in Albany and mail them to the vehicle owner.",Replace a title certificate#1_0,a759ee2a47940917d15c42ed44a2304e
Can I change the address online?,"No, you have to contact the Title Service Bureau.",if the registration for your vehicle is in your name,"[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]","We mail your new title to the current address on your title record. If the registration for your vehicle is in your name , you can first change your address online [2] and then replace your title. If you have allowed someone else to register your vehicle , you cannot change the address on your title record online. Please contact the Title Services Bureau at 1 - 518 - 486 - 4714 to update the address on your title. Note: If you file a request with the US Postal Service USPS to forward mail ,",Replace a title certificate#1_0,a759ee2a47940917d15c42ed44a2304e
"Hi, good afternoon. Need some info about the escort driver certification.",Sure. Are you currently an escort driver?,Escort driver certification,"[{'sp_id': '2', 'label': 'precondition'}]",Escort driver certification[1],Escort driver certification#1_0,2fa9e76bb12deb0e32e8cde245f2e62f
What do i need to go through to be certified as such driver?,"You need to be 21 years old or be older, in first place. Second, need to have a valid NYS driver license, or at least to have a valid license in the state or jurisdiction in which you are a resident. Last, but not least, you must pass the Escort Driver's Certification Test.",a few years of driving,"[{'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}]",How do I get certified as an escort vehicle driver?,Escort driver certification#1_0,2fa9e76bb12deb0e32e8cde245f2e62f
"Um, i see. I'll give a look into that. Now, lets say i have an escort driver license already, but it was issued in other state, It could be recognized in NYS, by any chance?",Are you going to operate a escort vehicle in NYS?,Yes,"[{'sp_id': '80', 'label': 'precondition'}]",Does NY State recognize escort vehicle driver certifications issued in other states?,Escort driver certification#1_0,2fa9e76bb12deb0e32e8cde245f2e62f
"Yeah, i'm looking to know more about escort driver certification.",Are you looking for requirements for that certification?,Yes,"[{'sp_id': '2', 'label': 'precondition'}]",Escort driver certification[1],Escort driver certification#1_0,cb82334f32625e0f18d58b8572bb045b
"Yes, that's correct. I want to know when i need one?",No problem. That certification is mandatory if you escort dimensional loads through highways in NYS  or if you act as a flag person for that type of load.,,"[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]","office to take the test. If you have a driver license issued by another state , you must bring your valid driver license and additional identification with you to the office. See the DMV Document Guide [3] for more information about acceptable additional identification. All information necessary to pass the test is in the Department of Transportation Certified Escort Manual PDF [4]. You should also be familiar with the New York State Driver's Manual [5]. If you pass the test you will be",Escort driver certification#1_0,cb82334f32625e0f18d58b8572bb045b
"Ok, thanks. And, what kind of penalties do i have with one of those certifications?",Could be ranging from fines up to a variety of penalties. that would depend on your's violation nature.,not valid,"[{'sp_id': '77', 'label': 'solution'}]","No. Your escort certificate is not valid if your driver license or privilege is revoked or suspended in the issuing jurisdiction, or if you have lost your privilege to drive in New York State. Your certification may also be canceled if violate safe escort procedures or Title 17, Part 154 of the NYCRR New York Codes, Rules and Regulations you become physically, mentally or medically unable to drive you provide false or fraudulent information on the application for certification as an escort",Escort driver certification#1_0,cb82334f32625e0f18d58b8572bb045b
"Of course. You know, i would like to operate legally as an escort driver in NYS, what can i do in order to do that?","If you want to get your legal status, first of all you must possess a valid NYS Certified Vehicle Escort Certificate or also known as form MV-64. That document should always accompany you whenever you are driving escort vehicle in NYS.",MV - 64,"[{'sp_id': '81', 'label': 'solution'}, {'sp_id': '82', 'label': 'solution'}]","No , to legally operate an escort vehicle in NY State , you must have a valid NY State Certified Vehicle Escort Card MV-64. You must carry the MV-64 card with your driver license when you drive an escort vehicle in NY State. These are loads with a width that exceeds 12 feet, and/or length of 80 feet or greater, and/or a height of 14 feet or greater. Also included are loads that have an overhang of the load / vehicle which exceeds the main body of the vehicle by greater than 10 feet. Out of",Escort driver certification#1_0,cb82334f32625e0f18d58b8572bb045b
"Ok, taking notes about it. another question. How do i know if a DMV office is offering this certification test?","That's easy. Whenever a DMV office put a offer fo that certificate, you'll find out checking the Office Hours area for that particular office.",Office Hours,"[{'sp_id': '94', 'label': 'solution'}]","Do it at the DMV: 
You must apply for escort driver certification at a DMV Office [8]. Not all DMV offices offer the test. If an office offers the certification test , it will be indicated in "" Office Hours "" area for the office. 

Show ""do it online"" button in megamenu: 


Topic: 
More Info [9 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?: 


yes or no survey:",Escort driver certification#1_0,cb82334f32625e0f18d58b8572bb045b
"Oh, and i forgot to tell that i want to replace it because i lost it.","In your particular case, you can get a replacement by writing to DMV. Basic information such as name, address, DMV ID Number and Client ID Number, if available, must accompany the writing. Besides, you must send $5 in the form of a check or money order payable to the Commissioner of Motor Vehicles.",I will have to pay for the certificate,"[{'sp_id': '64', 'label': 'solution'}, {'sp_id': '65', 'label': 'solution'}, {'sp_id': '66', 'label': 'solution'}]",What should I do if I need to replace my certificate?,Escort driver certification#1_0,7eb860cd64b5608d3ce6a7712ba81db7
"I see. A little process, huh?. Ok, i'll check that out. Now, what happens if i have a license, but such license was issued by another state?","If you have a license under that condition, you must notify the DMV's Bus Driver Unit by writing in a 10 days period in order to change your address shown in your license. You must include your name, DMV ID Number, Client and  ID Number, aside your old address and the new.",Bus Driver Unit can make the changes for you,"[{'sp_id': '58', 'label': 'solution'}, {'sp_id': '59', 'label': 'solution'}]","If you have a New York State driver license , you must change your address [6] or name [7] within ten days. The Bus Driver Unit cannot make the changes for you. If you have a license issued by another state , you must notify DMV s Bus Driver Unit in writing within ten days. Send your DMV ID Number Client ID Number located on your escort certificate, former address or name and your new address or name to : New York State Department of Motor VehiclesBus Driver Unit Customer Service Unit 6 Empire",Escort driver certification#1_0,7eb860cd64b5608d3ce6a7712ba81db7
 How can i get certified to be an escort driver?,"It's pretty simple. Go to any DMV office which offers the escort driver certification test, and once there, complete the form MV-65 for Vehicle Driver Application.",a state escort vehicle association,"[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]",How do I get certified as an escort vehicle driver?,Escort driver certification#1_0,7eb860cd64b5608d3ce6a7712ba81db7
"Ok, thanks. Similar to before, could you tell me what should i do if i possess a escort driver license issued in another state?","Well, in a similar fashion to the license you asked before, you must bring  that valid license and any additional identification to the DMV. Before you go, check DMV Document Guide for more information.",Bring your valid driver license and additional identification,"[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}]","office to take the test. If you have a driver license issued by another state , you must bring your valid driver license and additional identification with you to the office. See the DMV Document Guide [3] for more information about acceptable additional identification. All information necessary to pass the test is in the Department of Transportation Certified Escort Manual PDF [4]. You should also be familiar with the New York State Driver's Manual [5]. If you pass the test you will be",Escort driver certification#1_0,7eb860cd64b5608d3ce6a7712ba81db7
Can you tell me what is involved with getting an Escort driver Certification?,Do you have a need for an escort driver certification?,a driver must be a licensed driver,"[{'sp_id': '2', 'label': 'precondition'}]",How do I get certified as an escort vehicle driver?,Escort driver certification#1_0,26a7a7aa733fe3cc45c461bd50ef813b
"Not at the moment, no",Are you looking to find out what the qualifications are for providing escort driver services?,no,"[{'sp_id': '10', 'label': 'precondition'}]","Do it at the DMV: 
You must apply for escort driver certification at a DMV Office [8]. Not all DMV offices offer the test. If an office offers the certification test , it will be indicated in "" Office Hours "" area for the office. 

Show ""do it online"" button in megamenu: 


Topic: 
More Info [9 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?: 


yes or no survey:",Escort driver certification#1_0,26a7a7aa733fe3cc45c461bd50ef813b
"Yes, that's exactly what I'm looking for",Do you want to qualify as a certified escort driver?,a driver license,"[{'sp_id': '11', 'label': 'precondition'}]","office to take the test. If you have a driver license issued by another state , you must bring your valid driver license and additional identification with you to the office. See the DMV Document Guide [3] for more information about acceptable additional identification. All information necessary to pass the test is in the Department of Transportation Certified Escort Manual PDF [4]. You should also be familiar with the New York State Driver's Manual [5]. If you pass the test you will be",Escort driver certification#1_0,26a7a7aa733fe3cc45c461bd50ef813b
Yes please,"In order to qualify as an escort driver, you must be 21 years or over, have a valid state drivers license and you must pass the Escort Driver's Certification Test",no,"[{'sp_id': '13', 'label': 'solution'}, {'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}]","Do it at the DMV: 
You must apply for escort driver certification at a DMV Office [8]. Not all DMV offices offer the test. If an office offers the certification test , it will be indicated in "" Office Hours "" area for the office. 

Show ""do it online"" button in megamenu: 


Topic: 
More Info [9 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?: 


yes or no survey:",Escort driver certification#1_0,26a7a7aa733fe3cc45c461bd50ef813b
Can I complete the Escort driver Certification test at any office if they provide this service?,"Every office that provides the certification test will have it indicated in the ""Office Hours"" area for that particular office",Yes,"[{'sp_id': '94', 'label': 'solution'}]",How do I get certified as an escort vehicle driver?,Escort driver certification#1_0,26a7a7aa733fe3cc45c461bd50ef813b
I would like to know more about escort driver certification.,There is two situation for this. The first is mandatory and the second is not mandatory. Which one you would like to know?,Escort driver certification,"[{'sp_id': '2', 'label': 'precondition'}]",Escort driver certification[1],Escort driver certification#1_0,ec204128b28f166ab4ae20dc258f3852
I would like to know the madatory part.,It is mandatory to have an escort driver certification when you are using the highways of New York State to escort over-dimensional loads and when you become a flag person for over dimensional loads.,madatory,"[{'sp_id': '3', 'label': 'solution'}]","When do I need to have escort driver certification? 
Escort driver certification is mandatory if you escort over - dimensional loads on the highways of New York State 1 you act as a flag person for over - dimensional loads Escort driver certification is not mandatory if you escort an over - dimensional load that is less than the requirement stated in footnote #1 you are a member of the military and escort military convoys you escort state governmental vehicles",Escort driver certification#1_0,ec204128b28f166ab4ae20dc258f3852
How do i qualify to provide escort services?,"To qualify, you need to be 21 years old or older, have a valid driver license and pass the Escort Driver's Certification Test.",21 years old or older,"[{'sp_id': '11', 'label': 'precondition'}]","What are the qualifications for providing escort services? 
To qualify as a certified escort driver , you must be 21 years old or older have a valid New York State driver license or valid license in the state or jurisdiction in which you are a resident 2 pass the Escort Driver's Certification Test",Escort driver certification#1_0,ec204128b28f166ab4ae20dc258f3852
Can I get an escort driver certification at the DMV?,"Yes, you can apply for escort driver certification at a DMV office.",Yes,"[{'sp_id': '91', 'label': 'solution'}]",How do I get certified as an escort vehicle driver?,Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
What could happen if I get a violation of my escort vehicle certification?,You could be subject to fines and penalties depending on the nature of the violation.,revoked or suspended,"[{'sp_id': '77', 'label': 'solution'}]",Is my escort vehicle certification still valid if my license is revoked or suspended?,Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
Can I drive an escort vehicle in NY state with an escort vehicle driver certification from another state?,"No, you can't. You need a valid NY State Certified Vehicle Escort Card MV-64 to drive an escort vehicle in NY State",Yes,"[{'sp_id': '81', 'label': 'solution'}, {'sp_id': '82', 'label': 'solution'}, {'sp_id': '83', 'label': 'solution'}]",Does NY State recognize escort vehicle driver certifications issued in other states?,Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
And what are the fees for the vehicle escort test?,"the fee for taking the test is 40$, and there are no additional fees for the initial certification.",$40.00,"[{'sp_id': '38', 'label': 'solution'}, {'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]","What are the fees? 
The fee to take the vehicle escort test is $40.00. Checks must be made payable to the Commissioner of Motor Vehicles. There are no additional fees for the initial certification. You may take the written test again if you do not pass. The fee is $40.00 each time you take the test.",Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
When is it mandatory to have an escort driver certification?,It's mandatory if you escort over-dimensional loads on any NY State highway or if you act as a flag person for over-dimensional loads.,every year,"[{'sp_id': '3', 'label': 'solution'}]",How do I get certified as an escort vehicle driver?,Escort driver certification#1_0,8166fb1d3a963d965e07bfbf427e5633
is an escort driver certification mandatory?,when do i need to have escort driver certification. does this apply to you?,no,"[{'sp_id': '2', 'label': 'precondition'}]",Escort driver certification[1],Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
No.,"what are the qualifications for providing escort services. does this apply to you?
",revoked or suspended,"[{'sp_id': '10', 'label': 'precondition'}]",Is my escort vehicle certification still valid if my license is revoked or suspended?,Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
No,how do i get certified as an escort vehicle driver. does this apply to you?,No,"[{'sp_id': '16', 'label': 'precondition'}]","No. Your escort certificate is not valid if your driver license or privilege is revoked or suspended in the issuing jurisdiction, or if you have lost your privilege to drive in New York State. Your certification may also be canceled if violate safe escort procedures or Title 17, Part 154 of the NYCRR New York Codes, Rules and Regulations you become physically, mentally or medically unable to drive you provide false or fraudulent information on the application for certification as an escort",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
No,what are the fees. does this apply to you?,No,"[{'sp_id': '37', 'label': 'precondition'}]","No. Your escort certificate is not valid if your driver license or privilege is revoked or suspended in the issuing jurisdiction, or if you have lost your privilege to drive in New York State. Your certification may also be canceled if violate safe escort procedures or Title 17, Part 154 of the NYCRR New York Codes, Rules and Regulations you become physically, mentally or medically unable to drive you provide false or fraudulent information on the application for certification as an escort",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
Yes,"great, what is your question?",No,"[{'sp_id': '38', 'label': 'solution'}, {'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]","No , to legally operate an escort vehicle in NY State , you must have a valid NY State Certified Vehicle Escort Card MV-64. You must carry the MV-64 card with your driver license when you drive an escort vehicle in NY State. These are loads with a width that exceeds 12 feet, and/or length of 80 feet or greater, and/or a height of 14 feet or greater. Also included are loads that have an overhang of the load / vehicle which exceeds the main body of the vehicle by greater than 10 feet. Out of",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
does NY state recognize escort vehicle driver certifications issued in other states?,you must have a valid ny state certified vehicle escort card mv-64,no,"[{'sp_id': '81', 'label': 'solution'}, {'sp_id': '82', 'label': 'solution'}, {'sp_id': '83', 'label': 'solution'}]",Does NY State recognize escort vehicle driver certifications issued in other states?,Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
do i do it at the dmv?,it will be indicated in office hours area for the office,no,"[{'sp_id': '94', 'label': 'solution'}]","Do it at the DMV: 
You must apply for escort driver certification at a DMV Office [8]. Not all DMV offices offer the test. If an office offers the certification test , it will be indicated in "" Office Hours "" area for the office. 

Show ""do it online"" button in megamenu: 


Topic: 
More Info [9 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?: 


yes or no survey:",Escort driver certification#1_0,de96f5c9acd6e77e55ee1bfb548ab973
I need help with an escort driver cert,Are you based in NY state or another state of the USA?,I am a professional,"[{'sp_id': '91', 'label': 'solution'}]",Escort driver certification[1],Escort driver certification#1_0,bab5040a4095c9f7d0f82b174819eea4
"Hello, I have some questions about vehicle recovering.",Has your vehicle been recently recovered?,What is the process of removing the vehicle from the ground?,"[{'sp_id': '35', 'label': 'precondition'}]",Recovered vehicles,Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
Yes. I was notified about it some days ago.,If that's so. You have to be sure to verify the police has canceled the stolen vehicle alarm in order for the recovery being listed on your title record. Make sure you don't use the vehicle or do any vehicle-related activities until you are sure the alarm has been called off.,I would have to pay the tax,"[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}]",What if my title was not yet issued?,Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
"Sure will do. They told me that was recovered with its plates, do i need to do something, besides calling the alarm off?","That's good news. In that case, you need to bring your plates and a copy of the form MV-78B properly filled to a DMV office in order to surrender them and apply for new plates, along with re-instating your registration.",contact your auto insurance company,"[{'sp_id': '42', 'label': 'solution'}]","If your vehicle is recovered , make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record. Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. If the vehicle is damaged or totaled , contact your auto insurance company. Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. If the plates are recovered with your vehicle",Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
"Got it. I'll put on that form asap. What if my vehicle was recovered with some damage, there's anything you can do about it?","If that so, you must put in hold the procedure that was told before. First, you must contact your insurance company and let them advise you in any matter they could consider to be of importance. Then you can go through the mentioned procedure.",contact your auto insurance company,"[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]","If your vehicle is recovered , make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record. Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. If the vehicle is damaged or totaled , contact your auto insurance company. Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. If the plates are recovered with your vehicle",Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
"Ok, better check on the one before hand. Um, one more question, please. A friend's car was also recovered few weeks ago, but its plates went missing. What he needs to do in that case?","Well, your friend needs to bring a copy of form MV-78B to a DMV and apply for new plates and reinstatement of his registration.",contact his auto insurance company,"[{'sp_id': '44', 'label': 'solution'}]","If your vehicle is recovered , make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record. Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. If the vehicle is damaged or totaled , contact your auto insurance company. Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. If the plates are recovered with your vehicle",Stolen and recovered vehicles#3_0,99de2f5eb877c6abb1be8e01e7577fb2
"Hello, i want know something about stolen vehicles.",No problem. Have your vehicle been stolen?, Stolen vehicles '',"[{'sp_id': '2', 'label': 'precondition'}]","Stolen vehicles 
If your vehicle is stolen , report it to the police and your auto insurance company as soon as possible. The police will enter the information into national and state auto theft computer records. The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title.",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
"Yeah, it was stolen about a week ago.","Sorry about that. In first, and in case you hasn't done it yet, you must report the stolen vehicle to the police and your insurance company asap. With your report, the police will enter your car's information on the national and state auto theft records. Besides, a theft status will be added on your vehicle title record, for preventing any sale or title application.",I am not sure if I have lost my title certificate,"[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]","If your vehicle is not recovered , you may have to transfer ownership to your insurance company using your title certificate. If you have lost your title certificate , you must apply for a duplicate title. See Replace a Title Certificate [2] for more information. A duplicate title issued when a vehicle is stolen is marked to show the vehicle is stolen and that the duplicate title is valid for insurance transfer only. If your vehicle is recovered before you transfer the "" insurance transfer only",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
"Well, i'm kinda doing something related. By the way, my insurance company has requested me to transfer a insurance transfer only title. Is it okay to do that?","There shouldn't be any problem with that, unless your vehicle is in fact recovered before you do that transfer. In that occurs, you should continue, but make sure the police cancel the stolen vehicle alarm first. Then, send your title to the Title Bureau with a letter explaining your car has been recovered. You'll get a regular title then.",Yes,"[{'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}]","If your vehicle is not recovered , you may have to transfer ownership to your insurance company using your title certificate. If you have lost your title certificate , you must apply for a duplicate title. See Replace a Title Certificate [2] for more information. A duplicate title issued when a vehicle is stolen is marked to show the vehicle is stolen and that the duplicate title is valid for insurance transfer only. If your vehicle is recovered before you transfer the "" insurance transfer only",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
And what about the vehicle isn't recovered?,"In that case scenario, you won't have any more choice that transfer ownership of your car to your insurance company using your title certificate.",the vehicle isn't recovered,"[{'sp_id': '15', 'label': 'solution'}]",Recovered vehicles,Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
"um, i hope i can recover it then. Ok, other question, lets say i recovered the vehicle, but it was damaged or even worse, it got totaled. What is left to me to do then?","That's a extreme scenario but if it happens,contact your insurance company, above anything else. They will guide you in any eventuality. During this circumstance, you must'n  apply for any plates. ",contact your auto insurance company,"[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]","If your vehicle is recovered , make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record. Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. If the vehicle is damaged or totaled , contact your auto insurance company. Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. If the plates are recovered with your vehicle",Stolen and recovered vehicles#3_0,7fd370d7621ba8f73ed9f2f4bdaa9abb
"Good afternoon, i'm in need of information about stolen vehicles, please.",No problem. Have your vehicle been stolen?,report it to the police,"[{'sp_id': '2', 'label': 'precondition'}]","Stolen vehicles 
If your vehicle is stolen , report it to the police and your auto insurance company as soon as possible. The police will enter the information into national and state auto theft computer records. The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title.",Stolen and recovered vehicles#3_0,cddd2689078700274605189504031c64
"Yeah, unfortanely it was two days ago.",Then you must act quickly. Report the robbery both to police and insurance company. This will allow that police can place a alarm over your vehicle in their auto theft records. That also will prevent someone could attempt to sell the vehicle or applying for a title.,I was not able to get my title.,"[{'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}, {'sp_id': '5', 'label': 'solution'}]",What if my title was not yet issued?,Stolen and recovered vehicles#3_0,cddd2689078700274605189504031c64
"Oh, i see, thanks. I'll put into in asap.What about my car's plates, that is included in that report too?","No. That's something completely different. For plates, you must go to police and ask them to complete a form MV-78B for Report of Lost or Stolen Motor Vehicle Items. That form is just available in police agencies.",plates,"[{'sp_id': '7', 'label': 'solution'}, {'sp_id': '8', 'label': 'solution'}, {'sp_id': '9', 'label': 'solution'}]","Stolen vehicles 
If your vehicle is stolen , report it to the police and your auto insurance company as soon as possible. The police will enter the information into national and state auto theft computer records. The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title.",Stolen and recovered vehicles#3_0,cddd2689078700274605189504031c64
I've been told that i must do some insurance transfer only title. I must do that even after my vehicle is recovered?,"No, if that's the case, you don't need to do that. You have to make sure the police has cancelled the alarm on your vehicle and then send the title to the Title Bureau along with a letter the recovering of your vehicle. In that way, you'll get a new regular title from DMV.",a duplicate title,"[{'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}]","If your vehicle is not recovered , you may have to transfer ownership to your insurance company using your title certificate. If you have lost your title certificate , you must apply for a duplicate title. See Replace a Title Certificate [2] for more information. A duplicate title issued when a vehicle is stolen is marked to show the vehicle is stolen and that the duplicate title is valid for insurance transfer only. If your vehicle is recovered before you transfer the "" insurance transfer only",Stolen and recovered vehicles#3_0,cddd2689078700274605189504031c64
"Yes, i would like to receive more information about it, please.","No problem. To get more information on that subject, you can see the Report or Replace Lost or Stolen Plates section.",Yes,"[{'sp_id': '12', 'label': 'solution'}]",What if my title was not yet issued?,Stolen and recovered vehicles#3_0,ebd27b71bcfb765bdb61d46f5b3a6764
"Ok. i'll do that later. Another question, if my plates would been missing instead of robbed, what i would have to do then?","If that was the scenario, you only was needed to bring a copy of form MV-78B to a DMV office and apply for a new set of plates, besides reinstatement of your registration.",report stolen plates,"[{'sp_id': '44', 'label': 'solution'}]","How can I report stolen plates? 
Ask the police to complete a' Report of Lost or Stolen Motor Vehicle Items' form MV-78B for your stolen plates. The form is different from the stolen vehicle report , and it's available only from police agencies, not from DMV. Make a copy of the MV-78B report for your records, and bring the original form to a DMV office to surrender your registration. For further information , see Report or Replace Lost or Stolen Plates [1].",Stolen and recovered vehicles#3_0,ebd27b71bcfb765bdb61d46f5b3a6764
"That would have been easier. Oh, well. Look i need to know, there's this friend of mine whose car was stolen and he hadn't been issued his title, what he can do in that case?",Do i understand that your car was stolen before you applied for a registration and title?,He can file a lawsuit,"[{'sp_id': '27', 'label': 'precondition'}]",What if my title was not yet issued?,Stolen and recovered vehicles#3_0,ebd27b71bcfb765bdb61d46f5b3a6764
