question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
can I get the gold ones if mine were stolen or do you give me the same ones I had?,You will get Empire Gold plates when you apply to replace plates that were stolen,Empire Gold plates,"[[{'sp_id': '8', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,2eeb5f51f1580cc86238311421ed01d1
Do I take in my white plates when I get the gold plates?,Don't return your old plates to the DMV. You should recycle your old plates based on local guidelines.,You do not need to get Empire Gold plates,"[[{'sp_id': '64', 'label': 'solution'}, {'sp_id': '65', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,2eeb5f51f1580cc86238311421ed01d1
If I had custom plates can I keep the number the same when I get the gold plates?,"Yes, you can get the Gold plates and keep your personalized plate number when you renew your registration.
Will it be a while before you have to renew your registration?",Yes.,"[[{'sp_id': '54', 'label': 'solution'}, {'sp_id': '55', 'label': 'solution'}], [{'sp_id': '59', 'label': 'precondition'}]]","I have a personalized plates. Can I keep the same plate number if I request Empire Gold plates? 
Yes. You can get new Empire Gold plates and keep your personalized plate number when you renew your registration. In addition to your renewal fee , you ll need to be the new plate fee $25 plate fee for a set of two new plates, or $12.50 for vehicles that receive single plates. You will not be charged an additional fee to keep your same number, because you currently pay an annual personalized plate fee. If your registration is not due to be renewed, but you want to order Empire Gold personalized plates to replace your current personalized plates , you can order Empire gold plates online or at a DMV office. There is an additional $3.75 plate exchange transaction fee to order Empire Gold plates when there is not a registration renewal.",Information about Empire Gold plates#1_0,2eeb5f51f1580cc86238311421ed01d1
yes,You can still order Empire gold plates online or at a DMV office to replace your current personalized plates . There will be an additional $3.75 plate exchange transaction fee to order Empire Gold plates when there is not a registration renewal. ,no,"[[{'sp_id': '60', 'label': 'solution'}, {'sp_id': '61', 'label': 'solution'}]]","I have a personalized plates. Can I keep the same plate number if I request Empire Gold plates? 
Yes. You can get new Empire Gold plates and keep your personalized plate number when you renew your registration. In addition to your renewal fee , you ll need to be the new plate fee $25 plate fee for a set of two new plates, or $12.50 for vehicles that receive single plates. You will not be charged an additional fee to keep your same number, because you currently pay an annual personalized plate fee. If your registration is not due to be renewed, but you want to order Empire Gold personalized plates to replace your current personalized plates , you can order Empire gold plates online or at a DMV office. There is an additional $3.75 plate exchange transaction fee to order Empire Gold plates when there is not a registration renewal.",Information about Empire Gold plates#1_0,2eeb5f51f1580cc86238311421ed01d1
what is the fee for the plates on top of the 3.75?,The fee for a set of two vehicle plates is $25,$ 25,"[[{'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]]","How to order 
You can order Empire Gold plates by phone, online or at a DMV office. The new plates and registration documents will be sent to you separately in the mail. In most cases , you will receive the new registration documents in the mail before you receive your plates. To avoid traffic tickets , put the new registration document on your vehicle even if your new plates have not yet arrived. Put the new plates on your vehicle as soon as you receive them. To order online , you must provide the vehicle plate number vehicle class your name your ZIP Code on DMV records Order Empire Gold plates online [4 ] 

Cost 
You must pay a plate fee of $ 25 for a two plate set $ 12.50 for vehicles that receive only one plate motorcycles, trailers, etc. You may need to pay additional fees. The fee to exchange a plate when your registration is not due for renewal is $3.75.",Information about Empire Gold plates#1_0,2eeb5f51f1580cc86238311421ed01d1
"Good afternoon, May i have clarification about some doubts i have with colored plates?","Very well. For starters, those plates has been issued since 2010. And in case you wonder, DMV no longer issues the blue and white types.",Empire Blue and White plates,"[[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,af1d26a435579950c7d1d46197589183
"Well, that's interesting, because i was about to ask what could i do with some old plates of those colors.","In that regard, DMV doesn't have any more use for those colors, so if you receive gold plates, don't return the other ones to us. Intead, recyle them according to local procedures.",Empire Blue and White plates,"[[{'sp_id': '64', 'label': 'solution'}, {'sp_id': '65', 'label': 'solution'}]]","What to do with your old Empire Blue and White plates 
When you receive your new Empire Gold plates , do not return your old plate to the DMV. Recycle your old plates based on local guidelines. For a statewide list of local recycling coordinators , visit the web site of the NYS Department of Environmental Conservation at http://www.dec.ny.gov/chemical/8511.html [6]. Before you recycle your old plates , use a permanent ink marker to cross out the plate number or otherwise deface the plates. For your own protection , separate the plates and put them in the recycle bin during different weeks. 

Show ""do it online"" button in megamenu: 


Topic: 
Registration [7 ] 

show mydmv button in megamenu: 


Disable this transaction?:",Information about Empire Gold plates#1_0,af1d26a435579950c7d1d46197589183
"Oh right, oh right. So, how can i get those gold plates?","You can proceed in three different ways: By phone, online or at a DMV office. Mail will be used to sent you the separate documents.",online,"[[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,af1d26a435579950c7d1d46197589183
And that's how ordering works then?,"That's correct, just like i said to you a while ago.
Do you know how to avoid traffic tickets while you are waiting for your new plates?",Empire Gold plates,"[[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}], [{'sp_id': '21', 'label': 'precondition'}]]","I have a personalized plates. Can I keep the same plate number if I request Empire Gold plates? 
Yes. You can get new Empire Gold plates and keep your personalized plate number when you renew your registration. In addition to your renewal fee , you ll need to be the new plate fee $25 plate fee for a set of two new plates, or $12.50 for vehicles that receive single plates. You will not be charged an additional fee to keep your same number, because you currently pay an annual personalized plate fee. If your registration is not due to be renewed, but you want to order Empire Gold personalized plates to replace your current personalized plates , you can order Empire gold plates online or at a DMV office. There is an additional $3.75 plate exchange transaction fee to order Empire Gold plates when there is not a registration renewal.",Information about Empire Gold plates#1_0,af1d26a435579950c7d1d46197589183
"No, i don't know that.
While you look for that. Can you tell me how i could locate this information on your portal?","Sure. You can locate it under the ""Registration"" topic.",Empire Gold plates,"[[{'sp_id': '74', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,af1d26a435579950c7d1d46197589183
I need some information about Empire Gold plates.,"I can help you with that. DMV has issued Empire Gold license plates since April 1st, 2010.","Since April 1, 2010, DMV has issued Empire Gold vehicle license plates","[[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,dc00a7f5bd17fc480e7715c5f70ccd20
"If I get Empire Gold plates, can I keep my same plate number?",Is your vehicle registered in one of the qualifying classes listed on our website?,Yes.,"[[{'sp_id': '38', 'label': 'precondition'}]]","I have a personalized plates. Can I keep the same plate number if I request Empire Gold plates? 
Yes. You can get new Empire Gold plates and keep your personalized plate number when you renew your registration. In addition to your renewal fee , you ll need to be the new plate fee $25 plate fee for a set of two new plates, or $12.50 for vehicles that receive single plates. You will not be charged an additional fee to keep your same number, because you currently pay an annual personalized plate fee. If your registration is not due to be renewed, but you want to order Empire Gold personalized plates to replace your current personalized plates , you can order Empire gold plates online or at a DMV office. There is an additional $3.75 plate exchange transaction fee to order Empire Gold plates when there is not a registration renewal.",Information about Empire Gold plates#1_0,dc00a7f5bd17fc480e7715c5f70ccd20
"Yes, I think it is.","Great. In that case, you can keep your same plate number, but you will have to pay an additional fee of $20.00 when you get Empire Gold plates. ",Is it true,"[[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]]","I have a personalized plates. Can I keep the same plate number if I request Empire Gold plates? 
Yes. You can get new Empire Gold plates and keep your personalized plate number when you renew your registration. In addition to your renewal fee , you ll need to be the new plate fee $25 plate fee for a set of two new plates, or $12.50 for vehicles that receive single plates. You will not be charged an additional fee to keep your same number, because you currently pay an annual personalized plate fee. If your registration is not due to be renewed, but you want to order Empire Gold personalized plates to replace your current personalized plates , you can order Empire gold plates online or at a DMV office. There is an additional $3.75 plate exchange transaction fee to order Empire Gold plates when there is not a registration renewal.",Information about Empire Gold plates#1_0,dc00a7f5bd17fc480e7715c5f70ccd20
"I've received the new registration documents, but not my plates. What do I do?","Although your plates have not yet arrived, you should put the new registration document on your vehicle. Be sure to put the new plates on your vehicle as soon as they are received.",exchange a plate,"[[{'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}]]","How to order 
You can order Empire Gold plates by phone, online or at a DMV office. The new plates and registration documents will be sent to you separately in the mail. In most cases , you will receive the new registration documents in the mail before you receive your plates. To avoid traffic tickets , put the new registration document on your vehicle even if your new plates have not yet arrived. Put the new plates on your vehicle as soon as you receive them. To order online , you must provide the vehicle plate number vehicle class your name your ZIP Code on DMV records Order Empire Gold plates online [4 ] 

Cost 
You must pay a plate fee of $ 25 for a two plate set $ 12.50 for vehicles that receive only one plate motorcycles, trailers, etc. You may need to pay additional fees. The fee to exchange a plate when your registration is not due for renewal is $3.75.",Information about Empire Gold plates#1_0,dc00a7f5bd17fc480e7715c5f70ccd20
"So, I need to put the registration document on my vehicle, even if I don't have the plates?","Yes, that is correct.",Empire Gold plates,"[[{'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,dc00a7f5bd17fc480e7715c5f70ccd20
Can I order Empire gold plates online?,"Absolutely. Please be advised that you will be charged an additional $3.75 plate exchange transaction fee, if there is not a registration renewal.","phone, online or at a DMV office","[[{'sp_id': '60', 'label': 'solution'}, {'sp_id': '61', 'label': 'solution'}]]","How to order 
You can order Empire Gold plates by phone, online or at a DMV office. The new plates and registration documents will be sent to you separately in the mail. In most cases , you will receive the new registration documents in the mail before you receive your plates. To avoid traffic tickets , put the new registration document on your vehicle even if your new plates have not yet arrived. Put the new plates on your vehicle as soon as you receive them. To order online , you must provide the vehicle plate number vehicle class your name your ZIP Code on DMV records Order Empire Gold plates online [4 ] 

Cost 
You must pay a plate fee of $ 25 for a two plate set $ 12.50 for vehicles that receive only one plate motorcycles, trailers, etc. You may need to pay additional fees. The fee to exchange a plate when your registration is not due for renewal is $3.75.",Information about Empire Gold plates#1_0,dc00a7f5bd17fc480e7715c5f70ccd20
What if my plates ever get stolen?,You will get a replacement for the Empire Gold plates.,Empire Gold plates,"[[{'sp_id': '8', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,dc00a7f5bd17fc480e7715c5f70ccd20
"Good evening. Can i get information about gold plates, please?","Well, you can. I can say to you that DMV has issuing those plates since April 1, 2010. Also, you must know that DMV no longer issues those blue and white plates.",Empire Gold,"[[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]","How to order 
You can order Empire Gold plates by phone, online or at a DMV office. The new plates and registration documents will be sent to you separately in the mail. In most cases , you will receive the new registration documents in the mail before you receive your plates. To avoid traffic tickets , put the new registration document on your vehicle even if your new plates have not yet arrived. Put the new plates on your vehicle as soon as you receive them. To order online , you must provide the vehicle plate number vehicle class your name your ZIP Code on DMV records Order Empire Gold plates online [4 ] 

Cost 
You must pay a plate fee of $ 25 for a two plate set $ 12.50 for vehicles that receive only one plate motorcycles, trailers, etc. You may need to pay additional fees. The fee to exchange a plate when your registration is not due for renewal is $3.75.",Information about Empire Gold plates#1_0,8208cc0838c876a39885d00bb4109530
"I see. So, in case i receive a new Golden ones, what do i do with those old blue and white ones?",You can send or get them to a local recycling facility. Visit the NYS Department of Environmental Conservation to see a list of such facilities.,Recycle,"[[{'sp_id': '67', 'label': 'solution'}]]","What to do with your old Empire Blue and White plates 
When you receive your new Empire Gold plates , do not return your old plate to the DMV. Recycle your old plates based on local guidelines. For a statewide list of local recycling coordinators , visit the web site of the NYS Department of Environmental Conservation at http://www.dec.ny.gov/chemical/8511.html [6]. Before you recycle your old plates , use a permanent ink marker to cross out the plate number or otherwise deface the plates. For your own protection , separate the plates and put them in the recycle bin during different weeks. 

Show ""do it online"" button in megamenu: 


Topic: 
Registration [7 ] 

show mydmv button in megamenu: 


Disable this transaction?:",Information about Empire Gold plates#1_0,8208cc0838c876a39885d00bb4109530
Is there any security measure i must take regarding the plates disposal?,"In fact, there are. You must make sure to separate your plates and put them in the recycle bin with some time between them, such as two weeks time.","Yes, the plates must be recycled","[[{'sp_id': '71', 'label': 'solution'}]]","What to do with your old Empire Blue and White plates 
When you receive your new Empire Gold plates , do not return your old plate to the DMV. Recycle your old plates based on local guidelines. For a statewide list of local recycling coordinators , visit the web site of the NYS Department of Environmental Conservation at http://www.dec.ny.gov/chemical/8511.html [6]. Before you recycle your old plates , use a permanent ink marker to cross out the plate number or otherwise deface the plates. For your own protection , separate the plates and put them in the recycle bin during different weeks. 

Show ""do it online"" button in megamenu: 


Topic: 
Registration [7 ] 

show mydmv button in megamenu: 


Disable this transaction?:",Information about Empire Gold plates#1_0,8208cc0838c876a39885d00bb4109530
"Oh, right, quite obvious really. Is receiving these plates means that i'll get a new plate number?","That's correct, but you can retain your old plate number under certain conditions. Does your vehicle has its registration under one of the following classes: Passenger, commercial motorcycle or trailer?",Yes.,"[[{'sp_id': '38', 'label': 'precondition'}]]","I have a personalized plates. Can I keep the same plate number if I request Empire Gold plates? 
Yes. You can get new Empire Gold plates and keep your personalized plate number when you renew your registration. In addition to your renewal fee , you ll need to be the new plate fee $25 plate fee for a set of two new plates, or $12.50 for vehicles that receive single plates. You will not be charged an additional fee to keep your same number, because you currently pay an annual personalized plate fee. If your registration is not due to be renewed, but you want to order Empire Gold personalized plates to replace your current personalized plates , you can order Empire gold plates online or at a DMV office. There is an additional $3.75 plate exchange transaction fee to order Empire Gold plates when there is not a registration renewal.",Information about Empire Gold plates#1_0,8208cc0838c876a39885d00bb4109530
"Oh yeah, it has its registration under passenger.","Good. Then you can keep the same plate number from your current plates on your new Empire Gold plates, just paying a $2.00 additional fee.",A car with its registration under passenger,"[[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,8208cc0838c876a39885d00bb4109530
"Umm, o.k, that doesn't seems too much. I know i should have asked this before but, what do i need to get those plates?","You're certainly right about that, but do not worry. You may be able to get these plates when you apply to replace plates that are lost or stolen, or apply for a new original registration, or when you order new personalized plates.",$ 25,"[[{'sp_id': '8', 'label': 'solution'}]]","How to order 
You can order Empire Gold plates by phone, online or at a DMV office. The new plates and registration documents will be sent to you separately in the mail. In most cases , you will receive the new registration documents in the mail before you receive your plates. To avoid traffic tickets , put the new registration document on your vehicle even if your new plates have not yet arrived. Put the new plates on your vehicle as soon as you receive them. To order online , you must provide the vehicle plate number vehicle class your name your ZIP Code on DMV records Order Empire Gold plates online [4 ] 

Cost 
You must pay a plate fee of $ 25 for a two plate set $ 12.50 for vehicles that receive only one plate motorcycles, trailers, etc. You may need to pay additional fees. The fee to exchange a plate when your registration is not due for renewal is $3.75.",Information about Empire Gold plates#1_0,8208cc0838c876a39885d00bb4109530
"Hello, what can you tell me about those Empire Gold plates?","Since April 1, 2010, DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates.","Since April 1, 2010, DMV has issued Empire Gold vehicle license plates","[[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,722670c4d1d46fe2427c7450ea438af4
"Ah, I saw my neighbour with one of these plates and immediately wondered what those are. Now I know. What if my car is registered in one of the classes listed on your website?",In that case you can keep the same plate number from your current plates on your new Empire Gold plates for an additional fee of $ 20.00.,Empire Gold,"[[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}, {'sp_id': '41', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,722670c4d1d46fe2427c7450ea438af4
I understand. And how do I place an order?,"You can order Empire Gold plates by phone, online or at a DMV office. The new plates and registration documents will be sent to you separately in the mail.",phone,"[[{'sp_id': '17', 'label': 'solution'}, {'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]]","How to order 
You can order Empire Gold plates by phone, online or at a DMV office. The new plates and registration documents will be sent to you separately in the mail. In most cases , you will receive the new registration documents in the mail before you receive your plates. To avoid traffic tickets , put the new registration document on your vehicle even if your new plates have not yet arrived. Put the new plates on your vehicle as soon as you receive them. To order online , you must provide the vehicle plate number vehicle class your name your ZIP Code on DMV records Order Empire Gold plates online [4 ] 

Cost 
You must pay a plate fee of $ 25 for a two plate set $ 12.50 for vehicles that receive only one plate motorcycles, trailers, etc. You may need to pay additional fees. The fee to exchange a plate when your registration is not due for renewal is $3.75.",Information about Empire Gold plates#1_0,722670c4d1d46fe2427c7450ea438af4
I have another question. Do you know how I can avoid traffic tickets before my plates arrive?,Yes. Simply put the new registration document on your vehicle even if your new plates have not yet arrived. Put the new plates on your vehicle as soon as you receive them.,Empire Gold plates,"[[{'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}, {'sp_id': '25', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,722670c4d1d46fe2427c7450ea438af4
Do I have to order Empire Gold plates when I renew my registration online?,Yes. This also applies when you renew your registration by mail or at a DMV office to replace your current plates when your registration is not due for renewal.,You do not,"[[{'sp_id': '14', 'label': 'solution'}, {'sp_id': '15', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,722670c4d1d46fe2427c7450ea438af4
And what should I do with my old plates?,Did you receive your new Empire Gold plates?,Recycle your old plates,"[[{'sp_id': '63', 'label': 'precondition'}]]","What to do with your old Empire Blue and White plates 
When you receive your new Empire Gold plates , do not return your old plate to the DMV. Recycle your old plates based on local guidelines. For a statewide list of local recycling coordinators , visit the web site of the NYS Department of Environmental Conservation at http://www.dec.ny.gov/chemical/8511.html [6]. Before you recycle your old plates , use a permanent ink marker to cross out the plate number or otherwise deface the plates. For your own protection , separate the plates and put them in the recycle bin during different weeks. 

Show ""do it online"" button in megamenu: 


Topic: 
Registration [7 ] 

show mydmv button in megamenu: 


Disable this transaction?:",Information about Empire Gold plates#1_0,722670c4d1d46fe2427c7450ea438af4
"Yes, I have them here.",Then do not return your old plate to the DMV. Recycle your old plates based on local guidelines.,Empire Gold plates,"[[{'sp_id': '64', 'label': 'solution'}, {'sp_id': '65', 'label': 'solution'}]]","Information about Empire Gold plates[1] 
Since April 1 , 2010 , DMV has issued Empire Gold vehicle license plates. DMV no longer issues Empire Blue and White plates. 

You do not need to get Empire Gold plates when you renew your registration 
You can keep your current plates or order Empire Gold plates. 

When you are eligible to Empire Gold plates 
You will get Empire Gold plates when you apply to replace plates that are lost or stolen apply for a new original registration and do not transfer the plates or registration from another vehicle order new personalized plates You have the to order Empire Gold plates when you renew your registration online , by mail or at a DMV office [2 ] to replace your current plates when your registration is not due for renewal",Information about Empire Gold plates#1_0,722670c4d1d46fe2427c7450ea438af4
I lost my insurance while on active duty and have some questions,"You are required to maintain continuous coverage or surrender your plates before being deployed. 
Were you unable to keep your insurance while on active duty?",What is required to maintain continuous coverage,"[[{'sp_id': '25', 'label': 'solution'}], [{'sp_id': '26', 'label': 'precondition'}]]","What happens if I had a lapse of insurance coverage during active duty? 
You are required to maintain continuous coverage or surrender your plates before deployed. If you were unable to do so , DMV has a procedure in place to exempt you from administrative actions upon your return. You must provide a notarized statement that the vehicle was not used during the time in question, a copy of your military ID, proof of current insurance or surrender of plates, and signed and dated copies of deployment and return papers, or DD-214 if separated from service. You can present these documents at any DMV office, or mail them to : Insurance Services BureauNYS DMV6 Empire State Plaza, Room 332BAlbany, NY 12228 If you have any additional questions , please contact the DMV Call Center [2].",Automatic license and registration extension for military personnel#3_0,be98bb760dd7ff224ec9d75d5fd51bd9
"yes, it just wasn't on my mind and I don't get notices and anything like that while deployed","DMV has a procedure in place to exempt you from administrative actions upon your return. You must provide a notarized statement that the vehicle was not used during the time in question, a copy of your military ID, proof of current insurance 
 or surrender of plates, and signed and dated copies of deployment and return papers, or DD-214. You can present these documents at any DMV office , or mail them to us.",no,"[[{'sp_id': '27', 'label': 'solution'}, {'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}]]","What happens if I had a lapse of insurance coverage during active duty? 
You are required to maintain continuous coverage or surrender your plates before deployed. If you were unable to do so , DMV has a procedure in place to exempt you from administrative actions upon your return. You must provide a notarized statement that the vehicle was not used during the time in question, a copy of your military ID, proof of current insurance or surrender of plates, and signed and dated copies of deployment and return papers, or DD-214 if separated from service. You can present these documents at any DMV office, or mail them to : Insurance Services BureauNYS DMV6 Empire State Plaza, Room 332BAlbany, NY 12228 If you have any additional questions , please contact the DMV Call Center [2].",Automatic license and registration extension for military personnel#3_0,be98bb760dd7ff224ec9d75d5fd51bd9
where can I call if I have more questions after I log off?,You can contact the DMV Call Center,DMV Call Center,"[[{'sp_id': '32', 'label': 'solution'}]]","What happens if I had a lapse of insurance coverage during active duty? 
You are required to maintain continuous coverage or surrender your plates before deployed. If you were unable to do so , DMV has a procedure in place to exempt you from administrative actions upon your return. You must provide a notarized statement that the vehicle was not used during the time in question, a copy of your military ID, proof of current insurance or surrender of plates, and signed and dated copies of deployment and return papers, or DD-214 if separated from service. You can present these documents at any DMV office, or mail them to : Insurance Services BureauNYS DMV6 Empire State Plaza, Room 332BAlbany, NY 12228 If you have any additional questions , please contact the DMV Call Center [2].",Automatic license and registration extension for military personnel#3_0,be98bb760dd7ff224ec9d75d5fd51bd9
