,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
595,"Um, i see. I'll give a look into that. Now, lets say i have an escort driver license already, but it was issued in other state, It could be recognized in NYS, by any chance?",Are you going to operate a escort vehicle in NYS?,Yes,"to legally operate an escort vehicle in NY State , ",Does NY State recognize escort vehicle driver certifications issued in other states?,0.0,0.0,0.0,yes,0.5,0.4166666666666667,0.625,yes,0.0243921229877832,0.0079485610891652,0.537284965911771,0.0954120756313892,0.5249028,0.5665234
596,"Yeah, i'm looking to know more about escort driver certification.",Are you looking for requirements for that certification?,What is the certification?,"

When do I need to have escort driver certification? 
",Escort driver certification[1],0.1818181818181818,0.3333333333333333,0.125,yes,0.3333333333333333,0.6666666666666666,0.2222222222222222,yes,0.0649435767210324,0.0176574081715307,0.0752421768074461,0.0198940494917023,0.46514797,0.4000538
597,"Yes, that's correct. I want to know when i need one?",No problem. That certification is mandatory if you escort dimensional loads through highways in NYS  or if you act as a flag person for that type of load.,[3].,Escort driver certification is mandatory if  you escort over - dimensional loads on the highways of New York State 1  you act as a flag person for over - dimensional loads ,additional identification.,0.0,0.0,0.0,[3].,0.0,0.0,0.0,no,0.0721645129273987,0.019080314427854,0.3194715521231362,0.0610332203119731,0.5299476,0.4325996
598,"Ok, thanks. And, what kind of penalties do i have with one of those certifications?",Could be ranging from fines up to a variety of penalties. that would depend on your's violation nature.,revoked or suspended,the driver may be subject to fines and penalties. ,"Your escort certificate is not valid if your driver license or privilege is revoked or suspended in the issuing jurisdiction, or if you have lost your privilege to drive in New York State.",0.0,0.0,0.0,yes,0.1,0.0625,0.25,yes,0.0112937959425637,0.0041504118169291,0.0924652345517471,0.0231861422563414,0.58647996,0.497028
599,"Of course. You know, i would like to operate legally as an escort driver in NYS, what can i do in order to do that?","If you want to get your legal status, first of all you must possess a valid NYS Certified Vehicle Escort Certificate or also known as form MV-64. That document should always accompany you whenever you are driving escort vehicle in NYS.",i must have a valid NY State Certified Vehicle Escort Card MV-64,you must have a valid NY State Certified Vehicle Escort Card MV-64.  You must carry the MV-64 card with your driver license when you drive an escort vehicle in NY State. ,"No , to legally operate an escort vehicle in NY State , you must have a valid NY State Certified Vehicle Escort Card MV-64.",0.2352941176470588,0.5454545454545454,0.15,yes,0.5,0.6,0.4285714285714285,no,0.0189828162340908,0.0065618425557535,0.0357042808709604,0.0111273785234873,0.5411319,0.5435844
600,"Ok, taking notes about it. another question. How do i know if a DMV office is offering this certification test?","That's easy. Whenever a DMV office put a offer fo that certificate, you'll find out checking the Office Hours area for that particular office.","If an office offers the certification test, it will be indicated in "" Office Hours "" area for the office.","it will be indicated in "" Office Hours "" area for the office. ","If an office offers the certification test , it will be indicated in "" Office Hours "" area for the office.",0.2222222222222222,0.2666666666666666,0.1904761904761904,it is not possible to tell,0.7200000000000001,0.6,0.9,it is not possible to tell,0.0203397790764962,0.0068741756751606,0.020027470914986,0.0067587736771891,0.8409447,0.83085644
601,"Oh, and i forgot to tell that i want to replace it because i lost it.","In your particular case, you can get a replacement by writing to DMV. Basic information such as name, address, DMV ID Number and Client ID Number, if available, must accompany the writing. Besides, you must send $5 in the form of a check or money order payable to the Commissioner of Motor Vehicles.","The relevant information to answer the above question is: If your Vehicle Escort Card is lost, stolen, or destroyed, you may apply for a replacement by writing to DMV. You must send your name, address, and DMV ID Number Client ID Number located on your escort certificate, if available. Send your request","you may apply for a replacement by writing to DMV.  You must send your name, address, and DMV ID Number Client ID Number located on your escort certificate, if available.  Send your request and a check or money order for $5 made payable to the Commissioner of Motor Vehicles to : ","If your Vehicle Escort Card is lost, stolen, or destroyed , you may apply for a replacement by writing to DMV.",0.3917525773195876,0.3877551020408163,0.3958333333333333,it is not possible to tell,0.393939393939394,0.6842105263157895,0.2765957446808511,it is not possible to tell,0.0210562293252712,0.0071567692401248,0.0077175798038335,0.0030245664238712,0.44601864,0.64747536
602,"I see. A little process, huh?. Ok, i'll check that out. Now, what happens if i have a license, but such license was issued by another state?","If you have a license under that condition, you must notify the DMV's Bus Driver Unit by writing in a 10 days period in order to change your address shown in your license. You must include your name, DMV ID Number, Client and  ID Number, aside your old address and the new.",you must bring your valid driver license and additional identification with you to the office,"you must notify DMV s Bus Driver Unit in writing within ten days.  Send your DMV ID Number Client ID Number located on your escort certificate, former address or name and your new address or name to : ","If you have a driver license issued by another state , you must bring your valid driver license and additional identification with you to the office.",0.2258064516129032,0.5,0.1458333333333333,yes,0.2,0.2608695652173913,0.1621621621621621,Yes,0.0149301755316919,0.0053086641499749,0.023206307598022,0.0076851821776949,0.5893487,0.64100975
603, How can i get certified to be an escort driver?,"It's pretty simple. Go to any DMV office which offers the escort driver certification test, and once there, complete the form MV-65 for Vehicle Driver Application.",You must be a licensed driver in the state of Nevada.,To get your escort vehicle driver certification  go to a DMV office that offers the escort driver certification test  complete the Vehicle Escort Driver Application PDF [2] MV-65 ,How do I get certified as an escort vehicle driver?,0.0606060606060606,0.1111111111111111,0.0416666666666666,It's impossible to say,0.2352941176470588,0.4444444444444444,0.16,Yes,0.0398064443408638,0.0119318782063513,0.038866990627335,0.0117287496015802,0.43417433,0.5081691
604,"Ok, thanks. Similar to before, could you tell me what should i do if i possess a escort driver license issued in another state?","Well, in a similar fashion to the license you asked before, you must bring  that valid license and any additional identification to the DMV. Before you go, check DMV Document Guide for more information.",revoke it,you must bring your valid driver license and additional identification with you to the office.  See the DMV Document Guide [3] for more information about acceptable additional identification. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,Yes,0.0,0.0,0.2049293843170881,0.0432773230635696,0.526814,0.5018684
605,Can you tell me what is involved with getting an Escort driver Certification?,Do you have a need for an escort driver certification?,a driver must be a licensed driver,"

When do I need to have escort driver certification? 
",How do I get certified as an escort vehicle driver?,0.1538461538461538,0.2,0.125,yes,0.4444444444444444,0.4444444444444444,0.4444444444444444,yes,0.0398064443408638,0.0119318782063513,0.0559937911940992,0.0155916370285213,0.43417433,0.4972591
606,"Not at the moment, no",Are you looking to find out what the qualifications are for providing escort driver services?,No,"

What are the qualifications for providing escort services? 
",,0.0,0.0,0.0,Yes,0.0,0.0,0.0,Yes,0.0,0.0,0.5,0.067544361420347,0.526814,0.50026536
607,"Yes, that's exactly what I'm looking for",Do you want to qualify as a certified escort driver?,Do you have a question?,"To qualify as a certified escort driver , ","Show ""do it online"" button in megamenu: 


Topic: 
More Info [9 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?",0.3076923076923076,0.5,0.2222222222222222,No,0.0,0.0,0.0,No,0.0139618399159847,0.0049398192445913,0.086997665125015,0.0224460054141162,0.5141079,0.47400022
608,Yes please,"In order to qualify as an escort driver, you must be 21 years or over, have a valid state drivers license and you must pass the Escort Driver's Certification Test",No,be 21 years old or older  have a valid New York State driver license or valid license in the state or jurisdiction in which you are a resident 2  pass the Escort Driver's Certification Test ,,0.0,0.0,0.0,No,0.0,0.0,0.0,Yes,0.0,0.0,0.5,0.067544361420347,0.526814,0.50026536
609,Can I complete the Escort driver Certification test at any office if they provide this service?,"Every office that provides the certification test will have it indicated in the ""Office Hours"" area for that particular office",Yes,"it will be indicated in "" Office Hours "" area for the office. ",To get your escort vehicle driver certification go to a DMV office that offers the escort driver certification test complete the Vehicle Escort Driver Application PDF [2] MV-65 take the written test 3 You do not need to make an appointment to take,0.0,0.0,0.0,Yes,0.0416666666666666,0.0263157894736842,0.1,Yes,0.0081218735036348,0.0030976906515502,0.4854917717073234,0.0862145427090973,0.49022412,0.5294376
610,I would like to know more about escort driver certification.,There is two situation for this. The first is mandatory and the second is not mandatory. Which one you would like to know?,What is the certification?,"

When do I need to have escort driver certification? 
",Escort driver certification[1],0.0833333333333333,0.3333333333333333,0.0476190476190476,yes,0.3333333333333333,0.6666666666666666,0.2222222222222222,yes,0.0649435767210324,0.0176574081715307,0.0766491816317381,0.0202660619027887,0.8159635,0.45940286
611,I would like to know the madatory part.,It is mandatory to have an escort driver certification when you are using the highways of New York State to escort over-dimensional loads and when you become a flag person for over dimensional loads.,dimensional loads,Escort driver certification is mandatory if ,Escort driver certification is mandatory if you escort over - dimensional loads on the highways of New York State 1 you act as a flag person for over - dimensional loads Escort driver certification is not mandatory if you escort an over -,0.1212121212121212,1.0,0.064516129032258,no,0.2790697674418604,0.1621621621621621,1.0,yes,0.0084299777798339,0.003199314135313,0.1095778383647982,0.0265607242156735,0.7641111,0.47041565
612,How do i qualify to provide escort services?,"To qualify, you need to be 21 years old or older, have a valid driver license and pass the Escort Driver's Certification Test.",a bachelor's degree in a related field,"To qualify as a certified escort driver , ",What are the qualifications for providing escort services?,0.0,0.0,0.0,it is not possible to tell,0.1538461538461538,0.1428571428571428,0.1666666666666666,yes,0.0343789887061111,0.0105370002692936,0.0537046809853955,0.015267871603827,0.7873486,0.4627871
613,Can I get an escort driver certification at the DMV?,"Yes, you can apply for escort driver certification at a DMV office.","Yes, the DMV has a certification program called the ""Escort Driver Certificate Program"" which is a certification program that is offered to drivers of escort vehicles.",You must apply for escort driver certification at a DMV Office [8]. ,How do I get certified as an escort vehicle driver?,0.303030303030303,0.2272727272727272,0.4545454545454545,yes,0.1999999999999999,0.2222222222222222,0.1818181818181818,Yes,0.0384995275249454,0.0115401332883717,0.0128765221736396,0.0046539215309966,0.8843603,0.54253817
614,What could happen if I get a violation of my escort vehicle certification?,You could be subject to fines and penalties depending on the nature of the violation.,I could lose my license,the driver may be subject to fines and penalties. ,Is my escort vehicle certification still valid if my license is revoked or suspended?,0.1111111111111111,0.2,0.0769230769230769,yes,0.0,0.0,0.0,yes,0.0247821848911204,0.0080909595793974,0.0799789297209569,0.0206351226432585,0.73757315,0.47835577
615,Can I drive an escort vehicle in NY state with an escort vehicle driver certification from another state?,"No, you can't. You need a valid NY State Certified Vehicle Escort Card MV-64 to drive an escort vehicle in NY State",Yes,"you must have a valid NY State Certified Vehicle Escort Card MV-64.  You must carry the MV-64 card with your driver license when you drive an escort vehicle in NY State.  These are loads with a width that exceeds 12 feet, and/or length of 80 feet or greater, and/or a height of 14 feet or greater. ",Does NY State recognize escort vehicle driver certifications issued in other states?,0.0,0.0,0.0,yes,0.1904761904761904,0.5,0.1176470588235294,no,0.0254035768298666,0.0082781594048467,0.537284965911771,0.0954120756313892,0.7458147,0.62419915
616,And what are the fees for the vehicle escort test?,"the fee for taking the test is 40$, and there are no additional fees for the initial certification.",$40.00,The fee to take the vehicle escort test is $40.00.  Checks must be made payable to the Commissioner of Motor Vehicles.  There are no additional fees for the initial certification. ,The fee to take the vehicle escort test is $40.00.,0.0,0.0,0.0,yes,0.4705882352941176,1.0,0.3076923076923077,no,0.0423978729118032,0.0126645761194446,0.2730120862709067,0.0531651026998878,0.65465015,0.35477182
617,When is it mandatory to have an escort driver certification?,It's mandatory if you escort over-dimensional loads on any NY State highway or if you act as a flag person for over-dimensional loads.,a).,Escort driver certification is mandatory if ,When do I need to have escort driver certification?,0.0,0.0,0.0,(a).,0.4,0.3333333333333333,0.5,yes,0.0377928139005153,0.0113282977166923,0.4854917717073234,0.0862145427090973,1.0000005,0.51429
618,is an escort driver certification mandatory?,when do i need to have escort driver certification. does this apply to you?,yes,"

When do I need to have escort driver certification? 
",Escort driver certification[1],0.0,0.0,0.0,yes,0.3333333333333333,0.6666666666666666,0.2222222222222222,no,0.0649435767210324,0.0176574081715307,0.537284965911771,0.0954120756313892,0.8159635,0.60193753
619,No.,"what are the qualifications for providing escort services. does this apply to you?
",Is the escort vehicle certification valid if my license is revoked or suspended?,"

What are the qualifications for providing escort services? 
",Is my escort vehicle certification still valid if my license is revoked or suspended?,0.0833333333333333,0.0833333333333333,0.0833333333333333,no,0.0952380952380952,0.0714285714285714,0.1428571428571428,no,0.0244494626592121,0.0079823314603931,0.0263458966142839,0.0085181750697193,0.73757315,0.51768327
620,No,how do i get certified as an escort vehicle driver. does this apply to you?,No,"

How do I get certified as an escort vehicle driver? 
",Escort driver certification is mandatory if you escort over - dimensional loads on the highways of New York State 1 you act as a flag person for over - dimensional loads Escort driver certification is not mandatory if you escort an over -,0.0,0.0,0.0,No,0.1304347826086956,0.081081081081081,0.3333333333333333,no,0.0085587169647192,0.0032481727568573,0.5,0.067544361420347,0.72729427,0.4889743
621,No,what are the fees. does this apply to you?,No,"

What are the fees? 
",Escort driver certification is mandatory if you escort over - dimensional loads on the highways of New York State 1 you act as a flag person for over - dimensional loads Escort driver certification is not mandatory if you escort an over -,0.0,0.0,0.0,No,0.0,0.0,0.0,No,0.0070887380957308,0.0026902917876552,0.5,0.067544361420347,0.72729427,0.4889743
622,Yes,"great, what is your question?",No,The fee to take the vehicle escort test is $40.00.  Checks must be made payable to the Commissioner of Motor Vehicles.  There are no additional fees for the initial certification. ,Escort driver certification is mandatory if you escort over - dimensional loads on the highways of New York State 1 you act as a flag person for over - dimensional loads Escort driver certification is not mandatory if you escort an over -,0.0,0.0,0.0,No,0.1587301587301587,0.1351351351351351,0.1923076923076923,No,0.0089136162558389,0.0033828628293991,0.5,0.067544361420347,0.72729427,0.4889743
623,does NY state recognize escort vehicle driver certifications issued in other states?,you must have a valid ny state certified vehicle escort card mv-64,yes,"you must have a valid NY State Certified Vehicle Escort Card MV-64.  You must carry the MV-64 card with your driver license when you drive an escort vehicle in NY State.  These are loads with a width that exceeds 12 feet, and/or length of 80 feet or greater, and/or a height of 14 feet or greater. ",Does NY State recognize escort vehicle driver certifications issued in other states?,0.0,0.0,0.0,yes,0.1904761904761904,0.5,0.1176470588235294,no,0.0254035768298666,0.0082781594048467,0.537284965911771,0.0954120756313892,0.7596677,0.49197844
624,do i do it at the dmv?,it will be indicated in office hours area for the office,yes,"it will be indicated in "" Office Hours "" area for the office. ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.4854917717073234,0.0862145427090973,0.5174829,0.49197844
625,I need help with an escort driver cert,Are you based in NY state or another state of the USA?,Is there anything else I can help you with?,You must apply for escort driver certification at a DMV Office [8]. ,Escort driver certification[1],0.0999999999999999,0.1111111111111111,0.0909090909090909,no,0.2857142857142857,0.6666666666666666,0.1818181818181818,it is not possible to tell,0.0673090064688945,0.0183005411904972,0.0449514104783409,0.0130712696354892,0.8197902,0.49576533
626,"Hello, I have some questions about vehicle recovering.",Has your vehicle been recently recovered?,What is the purpose of a vehicle recovery?,"If your vehicle is recovered , ",Recovered vehicles,0.1666666666666666,0.1666666666666666,0.1666666666666666,no,0.2857142857142857,0.5,0.2,no,0.1056987113962661,0.0259303146233907,0.0477185465989055,0.0138169302255537,0.451218,0.4589073
627,Yes. I was notified about it some days ago.,If that's so. You have to be sure to verify the police has canceled the stolen vehicle alarm in order for the recovery being listed on your title record. Make sure you don't use the vehicle or do any vehicle-related activities until you are sure the alarm has been called off.,No,make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record.  Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. ,What if my title was not yet issued?,0.0,0.0,0.0,No,0.0975609756097561,0.25,0.0606060606060606,No,0.0567534157392236,0.0159734573465804,0.5,0.067544361420347,0.53767055,0.4889743
628,"Sure will do. They told me that was recovered with its plates, do i need to do something, besides calling the alarm off?","That's good news. In that case, you need to bring your plates and a copy of the form MV-78B properly filled to a DMV office in order to surrender them and apply for new plates, along with re-instating your registration.",yes,bring the plates and your copy of the MV-78B to a DMV office to surrender them and apply for new plates and to re - instate your registration. ,,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.5174829,0.49197844
629,"Got it. I'll put on that form asap. What if my vehicle was recovered with some damage, there's anything you can do about it?","If that so, you must put in hold the procedure that was told before. First, you must contact your insurance company and let them advise you in any matter they could consider to be of importance. Then you can go through the mentioned procedure.",Make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record,contact your auto insurance company.  Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. ,"If your vehicle is recovered , make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record.",0.1034482758620689,0.1875,0.0714285714285714,yes,0.0444444444444444,0.0476190476190476,0.0416666666666666,no,0.0160131427167549,0.0056184055757466,0.0204824300398393,0.0069021365786895,0.4698919,0.4888665
630,"Ok, better check on the one before hand. Um, one more question, please. A friend's car was also recovered few weeks ago, but its plates went missing. What he needs to do in that case?","Well, your friend needs to bring a copy of form MV-78B to a DMV and apply for new plates and reinstatement of his registration.",Make sure the alarm has been cancelled,bring your copy of form MV-78B to a DMV office and apply for new plates and reinstatement of your registration. ,Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled.,0.0,0.0,0.0,yes,0.2222222222222222,0.2352941176470588,0.2105263157894736,no,0.0203397790764962,0.0068741756751606,0.0528451287389317,0.0150235068092692,0.6579797,0.4833075
631,"Hello, i want know something about stolen vehicles.",No problem. Have your vehicle been stolen?,What is stolen vehicles?,"If your vehicle is stolen , ",Stolen vehicles,0.1818181818181818,0.25,0.1428571428571428,yes,0.2857142857142857,0.5,0.2,yes,0.1280220256953781,0.0302156704004687,0.0817226776734007,0.0212661569525555,0.54287064,0.5044774
632,"Yeah, it was stolen about a week ago.","Sorry about that. In first, and in case you hasn't done it yet, you must report the stolen vehicle to the police and your insurance company asap. With your report, the police will enter your car's information on the national and state auto theft records. Besides, a theft status will be added on your vehicle title record, for preventing any sale or title application.",What will happen to the vehicle?,report it to the police and your auto insurance company as soon as possible.  The police will enter the information into national and state auto theft computer records.  The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title. ,Stolen vehicles,0.09375,0.6,0.0508474576271186,it is not possible to tell,0.0,0.0,0.0,yes,0.1280220256953781,0.0302156704004687,0.0619207606403415,0.017045053943872,0.54287064,0.5613182
633,"Well, i'm kinda doing something related. By the way, my insurance company has requested me to transfer a insurance transfer only title. Is it okay to do that?","There shouldn't be any problem with that, unless your vehicle is in fact recovered before you do that transfer. In that occurs, you should continue, but make sure the police cancel the stolen vehicle alarm first. Then, send your title to the Title Bureau with a letter explaining your car has been recovered. You'll get a regular title then.",Yes,"make sure the police have cancelled the stolen vehicle alarm.  Then send the title to the Title Bureau along with a letter explaining that your vehicle was recovered, and DMV will issue a regular title.  The address for the Title Bureau is ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.5249642,0.5466007
634,And what about the vehicle isn't recovered?,"In that case scenario, you won't have any more choice that transfer ownership of your car to your insurance company using your title certificate.",the vehicle isn't recovered,you may have to transfer ownership to your insurance company using your title certificate. ,Recovered vehicles,0.0,0.0,0.0,yes,0.0,0.0,0.0,no,0.1032099390164001,0.0253197617606033,0.0723728402702922,0.01927815781466,0.5571817,0.573886
635,"um, i hope i can recover it then. Ok, other question, lets say i recovered the vehicle, but it was damaged or even worse, it got totaled. What is left to me to do then?","That's a extreme scenario but if it happens,contact your insurance company, above anything else. They will guide you in any eventuality. During this circumstance, you must'n  apply for any plates. ",transfer ownership,contact your auto insurance company.  Do not apply for plates / registration as explained below until contacting your insurance company and resolving the matter with them. ,"If your vehicle is not recovered , you may have to transfer ownership to your insurance company using your title certificate.",0.0,0.0,0.0,it is not possible to tell,0.1818181818181818,0.2,0.1666666666666666,it is not possible to tell,0.0174308660117904,0.0060399121938523,0.1102065379308832,0.0270361877108314,0.61580616,0.5369243
636,"Good afternoon, i'm in need of information about stolen vehicles, please.",No problem. Have your vehicle been stolen?,What is the best title for this message?,"If your vehicle is stolen , ",Stolen vehicles,0.0,0.0,0.0,no,0.2857142857142857,0.5,0.2,no,0.1280220256953781,0.0302156704004687,0.0483886818269958,0.0138869447997522,0.54287064,0.5065861
637,"Yeah, unfortanely it was two days ago.",Then you must act quickly. Report the robbery both to police and insurance company. This will allow that police can place a alarm over your vehicle in their auto theft records. That also will prevent someone could attempt to sell the vehicle or applying for a title.,I would have been a good candidate.,report it to the police and your auto insurance company as soon as possible.  The police will enter the information into national and state auto theft computer records.  The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title. ,What if my title was not yet issued?,0.0,0.0,0.0,it is not possible to tell,0.0377358490566037,0.125,0.0222222222222222,no,0.0567534157392236,0.0159734573465804,0.0593034547245491,0.0166034602390981,0.6049846,0.47557604
638,"Oh, i see, thanks. I'll put into in asap.What about my car's plates, that is included in that report too?","No. That's something completely different. For plates, you must go to police and ask them to complete a form MV-78B for Report of Lost or Stolen Motor Vehicle Items. That form is just available in police agencies.",The theft will be noted on your vehicle title record,"Ask the police to complete a' Report of Lost or Stolen Motor Vehicle Items' form MV-78B for your stolen plates.  The form is different from the stolen vehicle report ,  and it's available only from police agencies, not from DMV. ",The theft will be noted on your vehicle title record,0.0444444444444444,0.1111111111111111,0.0277777777777777,it is not possible to tell,0.0909090909090909,0.2222222222222222,0.0571428571428571,No,0.0396255691763956,0.0119180498162416,0.0396255691763956,0.0119180498162416,0.58167225,0.58918357
639,I've been told that i must do some insurance transfer only title. I must do that even after my vehicle is recovered?,"No, if that's the case, you don't need to do that. You have to make sure the police has cancelled the alarm on your vehicle and then send the title to the Title Bureau along with a letter the recovering of your vehicle. In that way, you'll get a new regular title from DMV.",Yes,"make sure the police have cancelled the stolen vehicle alarm.  Then send the title to the Title Bureau along with a letter explaining that your vehicle was recovered, and DMV will issue a regular title.  The address for the Title Bureau is ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.537284965911771,0.0954120756313892,0.5249642,0.5466007
640,"Yes, i would like to receive more information about it, please.","No problem. To get more information on that subject, you can see the Report or Replace Lost or Stolen Plates section.","Yes, I would like to receive more information about it, please.",see Report or Replace Lost or Stolen Plates [1]. ,What if my title was not yet issued?,0.1935483870967741,0.2727272727272727,0.15,yes,0.0,0.0,0.0,Yes,0.0477237438485169,0.0134320230219475,0.0330915774717271,0.0102858240356779,0.5234696,0.57482564
641,"Ok. i'll do that later. Another question, if my plates would been missing instead of robbed, what i would have to do then?","If that was the scenario, you only was needed to bring a copy of form MV-78B to a DMV office and apply for a new set of plates, besides reinstatement of your registration.",I would have to report them to the police.,bring your copy of form MV-78B to a DMV office and apply for new plates and reinstatement of your registration. ,How can I report stolen plates?,0.054054054054054,0.125,0.0344827586206896,It's impossible to say,0.08,0.1666666666666666,0.0526315789473684,no,0.0615509345603797,0.0168407750473335,0.0492353039261401,0.0142561081061302,0.79609513,0.67775106
642,"That would have been easier. Oh, well. Look i need to know, there's this friend of mine whose car was stolen and he hadn't been issued his title, what he can do in that case?",Do i understand that your car was stolen before you applied for a registration and title?,He can get a new title.,"If the vehicle was stolen before you were able to apply for registration and title in your name , ",What if my title was not yet issued?,0.1,0.2,0.0666666666666666,It's impossible to say,0.24,0.375,0.1764705882352941,no,0.0567534157392236,0.0159734573465804,0.0799789297209569,0.0206351226432585,0.5234696,0.58598053
643,"I mean, like the title was lost because it was inside the car?","Well, yeah. If that were the case, certainly you should apply for a replacement title as soon as possible, to prevent any real damage. You can check Replace a Title Certificate section for more information.",[2].,you must apply for a duplicate title.  See Replace a Title Certificate [2] for more information. ,See Replace a Title Certificate [2] for,0.0,0.0,0.0,it is not possible to tell,0.6,1.0,0.4285714285714285,no,0.0538628702713129,0.0153863338060769,0.3194715521231362,0.0610332203119731,0.5903981,0.44822997
644,I am looking for information regarding recovered vehicles,Has your vehicle been recently recovered?,What is the best way to find out what happened to the vehicles?,"If your vehicle is recovered , ",Recovered vehicles,0.0,0.0,0.0,it is not possible to tell,0.2857142857142857,0.5,0.2,no,0.1056987113962661,0.0259303146233907,0.0326220744468811,0.0101398888501489,0.55795646,0.61063284
645,Yes it has,"You must ensure that the police cancel your stolen vehicle alarm, this will ensure that the recovery is listed on your record. Until this alarm has been cancelled, do not use the vehicle or apply for any plates/registration for the vehicle ",no,make sure the police cancel the stolen vehicle alarm so the recovery will be listed on your title record.  Do not use the vehicle or apply for plates / registration until you are sure the alarm has been cancelled. ,What if my title was not yet issued?,0.0,0.0,0.0,No,0.0975609756097561,0.25,0.0606060606060606,No,0.0567534157392236,0.0159734573465804,0.5946035575013605,0.080324235179392,0.5234696,0.5317898
646,What happens after I have filed form MV-78B and the plates were recovered with my vehicle?,You must bring the plates and your copy of the MV-78B to the DMV office to surrender them. You must then apply for new plates to get your registration re-instated,I will be able to apply for new plates and to re - instate my registration,bring the plates and your copy of the MV-78B to a DMV office to surrender them and apply for new plates and to re - instate your registration. ,"vehicle and you filed form MV-78B , bring the plates and your copy of the MV-78B to a DMV office to surrender them and apply for new plates and to re - instate your registration.",0.3333333333333333,0.4666666666666667,0.2592592592592592,yes,0.6666666666666665,0.6,0.75,yes,0.0130923622971898,0.0047747480214294,0.0285041898038371,0.0090999429655292,0.67408353,0.6596472
647,What if my plates are missing?,"With missing plates, you must bring your copy of the MV-78B form to the DMV office and then apply for new plates and a re-instatement of your registrtion",I will have to pay for them,bring your copy of form MV-78B to a DMV office and apply for new plates and reinstatement of your registration. ,"If the plates are missing , bring your copy of form MV-78B to a DMV",0.125,0.2857142857142857,0.08,no,0.5806451612903226,0.75,0.4736842105263157,yes,0.0337546242424223,0.0106007154625017,0.0737261894120723,0.0196386532468709,0.6785544,0.567427
648,What is the situation if my vehicle and plates have been recovered before I file the MV-78B form and the stolen vehicle alarm has already been cancelled?,"In this instance, your registration is still active and so, you are able to keep using your registration",Your registration is still active and you may continue,your registration is still active and you may continue using the registration. ,"If the vehicle and plates are recovered before you file form MV-78B, and the stolen vehicle alarm has been cancelled , your registration is still active and you may continue",0.5185185185185185,0.7777777777777778,0.3888888888888889,yes,0.4736842105263157,0.3333333333333333,0.8181818181818182,yes,0.0119581483090526,0.0043436444831151,0.0375632631249149,0.0113721724338161,0.66877174,0.5656371
649,My vehicle was stolen. What should i do?,You should first lodge a report to the police and your insurance company.,report it to the police,"If your vehicle is stolen , ","If your vehicle is stolen , report it to the police and your auto insurance company as soon as possible.",0.3999999999999999,0.75,0.2727272727272727,yes,0.4347826086956522,0.2777777777777778,1.0,yes,0.0196669136778031,0.0066273251768206,0.0799789297209569,0.0206351226432585,0.69591266,0.6188353
650,What should i do after that?,"After you lodge the report, you should wait for the police to take action. The report will also prevent your vehicle from being sold.",Contact your insurance company,report it to the police and your auto insurance company as soon as possible.  The police will enter the information into national and state auto theft computer records.  The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title. ,If the plates are recovered with your,0.08,0.25,0.0476190476190476,contact your insurance company,0.0392156862745098,0.1666666666666666,0.0222222222222222,Wait for the police to take action,0.0568361468855486,0.0160785190572529,0.0661580009925034,0.017987596099844,0.6465356,0.53405714
651,Does stolen plates follow the same procedure?,Stolen plates have a different form and it is only available at police agencies and not at DMV. ,no,"Ask the police to complete a' Report of Lost or Stolen Motor Vehicle Items' form MV-78B for your stolen plates.  The form is different from the stolen vehicle report ,  and it's available only from police agencies, not from DMV. ",How can I report stolen plates?,0.0,0.0,0.0,yes,0.1463414634146341,0.5,0.0857142857142857,no,0.0615509345603797,0.0168407750473335,0.5946035575013605,0.080324235179392,0.7449136,0.48786712
652,"Okay. So after i lodge the report, i should just wait for any news from the police?","Yes. The police will input your vehicle information into national and state auto theft computer records. Other than tracking the vehicle, this will also prevent someone from selling or applying for a title using your vehicle.",Yes,report it to the police and your auto insurance company as soon as possible.  The police will enter the information into national and state auto theft computer records.  The theft will be noted on your vehicle title record to help prevent someone from selling the vehicle or applying for a title. ,,0.0588235294117647,1.0,0.0303030303030303,no,0.0,0.0,0.0,Yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.4873001,0.49315634
